"","mun","year","Nombre municipio","Departamento","presencia","Guerrilla","Paramilitaries","Disputa"
"7979",15667,2004,"San Luis De Gaceno","Boyacá",2,0,1,0
"7980",15673,2004,"San Mateo","Boyacá",0,0,0,0
"7981",15676,2004,"San Miguel De Sema","Boyacá",0,0,0,0
"7982",15681,2004,"San Pablo De Borbur","Boyacá",2,0,1,0
"7983",15686,2004,"Santana","Boyacá",0,0,0,0
"7984",15690,2004,"Santa María","Boyacá",0,0,0,0
"7985",15693,2004,"Santa Rosa De Viterbo","Boyacá",0,0,0,0
"7986",15696,2004,"Santa Sofía","Boyacá",0,0,0,0
"7987",15720,2004,"Sativanorte","Boyacá",0,0,0,0
"7988",15723,2004,"Sativasur","Boyacá",0,0,0,0
"7989",15740,2004,"Siachoque","Boyacá",0,0,0,0
"7990",15753,2004,"Soatá","Boyacá",0,0,0,0
"7991",15755,2004,"Socotá","Boyacá",1,1,0,0
"7992",15757,2004,"Socha","Boyacá",0,0,0,0
"7993",15759,2004,"Sogamoso","Boyacá",3,1,1,1
"7994",15761,2004,"Somondoco","Boyacá",0,0,0,0
"7995",15762,2004,"Sora","Boyacá",0,0,0,0
"7996",15763,2004,"Sotaquirá","Boyacá",0,0,0,0
"7997",15764,2004,"Soracá","Boyacá",0,0,0,0
"7998",15774,2004,"Susacón","Boyacá",0,0,0,0
"7999",15776,2004,"Sutamarchán","Boyacá",0,0,0,0
"8000",15778,2004,"Sutatenza","Boyacá",0,0,0,0
"8001",15790,2004,"Tasco","Boyacá",0,0,0,0
"8002",15798,2004,"Tenza","Boyacá",0,0,0,0
"8003",15804,2004,"Tibaná","Boyacá",0,0,0,0
"8004",15806,2004,"Tibasosa","Boyacá",0,0,0,0
"8005",15808,2004,"Tinjacá","Boyacá",0,0,0,0
"8006",15810,2004,"Tipacoque","Boyacá",0,0,0,0
"8007",15814,2004,"Toca","Boyacá",0,0,0,0
"8008",15816,2004,"Togüí","Boyacá",0,0,0,0
"8009",15820,2004,"Tópaga","Boyacá",0,0,0,0
"8010",15822,2004,"Tota","Boyacá",0,0,0,0
"8011",15832,2004,"Tununguá","Boyacá",0,0,0,0
"8012",15835,2004,"Turmequé","Boyacá",0,0,0,0
"8013",15837,2004,"Tuta","Boyacá",0,0,0,0
"8014",15839,2004,"Tutazá","Boyacá",0,0,0,0
"8015",15842,2004,"Umbita","Boyacá",0,0,0,0
"8016",15861,2004,"Ventaquemada","Boyacá",0,0,0,0
"8017",15879,2004,"Viracachá","Boyacá",0,0,0,0
"8018",15897,2004,"Zetaquira","Boyacá",3,1,1,1
"8019",17001,2004,"Manizales","Caldas",3,1,1,1
"8020",17013,2004,"Aguadas","Caldas",3,1,1,1
"8021",17042,2004,"Anserma","Caldas",1,1,0,0
"8022",17050,2004,"Aranzazu","Caldas",3,1,1,1
"8023",17088,2004,"Belalcázar","Caldas",2,0,1,0
"8024",17174,2004,"Chinchiná","Caldas",2,0,1,0
"8025",17272,2004,"Filadelfia","Caldas",2,0,1,0
"8026",17380,2004,"La Dorada","Caldas",3,1,1,1
"8027",17388,2004,"La Merced","Caldas",0,0,0,0
"8028",17433,2004,"Manzanares","Caldas",1,1,0,0
"8029",17442,2004,"Marmato","Caldas",3,1,1,1
"8030",17444,2004,"Marquetalia","Caldas",3,1,1,1
"8031",17446,2004,"Marulanda","Caldas",3,1,1,1
"8032",17486,2004,"Neira","Caldas",3,1,1,1
"8033",17495,2004,"Norcasia","Caldas",1,1,0,0
"8034",17513,2004,"Pácora","Caldas",2,0,1,0
"8035",17524,2004,"Palestina","Caldas",0,0,0,0
"8036",17541,2004,"Pensilvania","Caldas",3,1,1,1
"8037",17614,2004,"Riosucio","Caldas",3,1,1,1
"8038",17616,2004,"Risaralda","Caldas",0,0,0,0
"8039",17653,2004,"Salamina","Caldas",3,1,1,1
"8040",17662,2004,"Samaná","Caldas",1,1,0,0
"8041",17665,2004,"San José","Caldas",0,0,0,0
"8042",17777,2004,"Supía","Caldas",3,1,1,1
"8043",17867,2004,"Victoria","Caldas",2,0,1,0
"8044",17873,2004,"Villamaría","Caldas",0,0,0,0
"8045",17877,2004,"Viterbo","Caldas",0,0,0,0
"8046",18001,2004,"Florencia","Caquetá",3,1,1,1
"8047",18029,2004,"Albania","Caquetá",3,1,1,1
"8048",18094,2004,"Belén De Los Andaquies","Caquetá",0,0,0,0
"8049",18150,2004,"Cartagena Del Chairá","Caquetá",1,1,0,0
"8050",18205,2004,"Curillo","Caquetá",1,1,0,0
"8051",18247,2004,"El Doncello","Caquetá",1,1,0,0
"8052",18256,2004,"El Paujil","Caquetá",1,1,0,0
"8053",18410,2004,"La Montañita","Caquetá",1,1,0,0
"8054",18460,2004,"Milán","Caquetá",1,1,0,0
"8055",18479,2004,"Morelia","Caquetá",1,1,0,0
"8056",18592,2004,"Puerto Rico","Caquetá",1,1,0,0
"8057",18610,2004,"San José Del Fragua","Caquetá",1,1,0,0
"8058",18753,2004,"San Vicente Del Caguán","Caquetá",1,1,0,0
"8059",18756,2004,"Solano","Caquetá",3,1,1,1
"8060",18785,2004,"Solita","Caquetá",1,1,0,0
"8061",18860,2004,"Valparaíso","Caquetá",3,1,1,1
"8062",19001,2004,"Popayán","Cauca",1,1,0,0
"8063",19022,2004,"Almaguer","Cauca",0,0,0,0
"8064",19050,2004,"Argelia","Cauca",1,1,0,0
"8065",19075,2004,"Balboa","Cauca",1,1,0,0
"8066",19100,2004,"Bolívar","Cauca",3,1,1,1
"8067",19110,2004,"Buenos Aires","Cauca",3,1,1,1
"8068",19130,2004,"Cajibío","Cauca",1,1,0,0
"8069",19137,2004,"Caldono","Cauca",1,1,0,0
"8070",19142,2004,"Caloto","Cauca",1,1,0,0
"8071",19212,2004,"Corinto","Cauca",1,1,0,0
"8072",19256,2004,"El Tambo","Cauca",1,1,0,0
"8073",19290,2004,"Florencia","Cauca",3,1,1,1
"8074",19318,2004,"Guapi","Cauca",3,1,1,1
"8075",19355,2004,"Inzá","Cauca",1,1,0,0
"8076",19364,2004,"Jambaló","Cauca",1,1,0,0
"8077",19392,2004,"La Sierra","Cauca",3,1,1,1
"8078",19397,2004,"La Vega","Cauca",1,1,0,0
"8079",19418,2004,"López","Cauca",0,0,0,0
"8080",19450,2004,"Mercaderes","Cauca",3,1,1,1
"8081",19455,2004,"Miranda","Cauca",1,1,0,0
"8082",19473,2004,"Morales","Cauca",3,1,1,1
"8083",19513,2004,"Padilla","Cauca",0,0,0,0
"8084",19517,2004,"Paez","Cauca",1,1,0,0
"8085",19532,2004,"Patía","Cauca",3,1,1,1
"8086",19533,2004,"Piamonte","Cauca",1,1,0,0
"8087",19548,2004,"Piendamó","Cauca",1,1,0,0
"8088",19573,2004,"Puerto Tejada","Cauca",0,0,0,0
"8089",19585,2004,"Puracé","Cauca",1,1,0,0
"8090",19622,2004,"Rosas","Cauca",0,0,0,0
"8091",19693,2004,"San Sebastián","Cauca",1,1,0,0
"8092",19698,2004,"Santander De Quilichao","Cauca",3,1,1,1
"8093",19701,2004,"Santa Rosa","Cauca",1,1,0,0
"8094",19743,2004,"Silvia","Cauca",1,1,0,0
"8095",19760,2004,"Sotara","Cauca",0,0,0,0
"8096",19780,2004,"Suárez","Cauca",0,0,0,0
"8097",19785,2004,"Sucre","Cauca",0,0,0,0
"8098",19807,2004,"Timbío","Cauca",0,0,0,0
"8099",19809,2004,"Timbiquí","Cauca",0,0,0,0
"8100",19821,2004,"Toribio","Cauca",1,1,0,0
"8101",19824,2004,"Totoró","Cauca",1,1,0,0
"8102",19845,2004,"Villa Rica","Cauca",0,0,0,0
"8103",20001,2004,"Valledupar","Cesar",3,1,1,1
"8104",20011,2004,"Aguachica","Cesar",3,1,1,1
"8105",20013,2004,"Agustín Codazzi","Cesar",3,1,1,1
"8106",20032,2004,"Astrea","Cesar",0,0,0,0
"8107",20045,2004,"Becerril","Cesar",3,1,1,1
"8108",20060,2004,"Bosconia","Cesar",3,1,1,1
"8109",20175,2004,"Chimichagua","Cesar",0,0,0,0
"8110",20178,2004,"Chiriguaná","Cesar",0,0,0,0
"8111",20228,2004,"Curumaní","Cesar",1,1,0,0
"8112",20238,2004,"El Copey","Cesar",3,1,1,1
"8113",20250,2004,"El Paso","Cesar",0,0,0,0
"8114",20295,2004,"Gamarra","Cesar",0,0,0,0
"8115",20310,2004,"González","Cesar",2,0,1,0
"8116",20383,2004,"La Gloria","Cesar",0,0,0,0
"8117",20400,2004,"La Jagua De Ibirico","Cesar",3,1,1,1
"8118",20443,2004,"Manaure","Cesar",3,1,1,1
"8119",20517,2004,"Pailitas","Cesar",3,1,1,1
"8120",20550,2004,"Pelaya","Cesar",3,1,1,1
"8121",20570,2004,"Pueblo Bello","Cesar",1,1,0,0
"8122",20614,2004,"Río De Oro","Cesar",3,1,1,1
"8123",20621,2004,"La Paz","Cesar",1,1,0,0
"8124",20710,2004,"San Alberto","Cesar",3,1,1,1
"8125",20750,2004,"San Diego","Cesar",1,1,0,0
"8126",20770,2004,"San Martín","Cesar",0,0,0,0
"8127",20787,2004,"Tamalameque","Cesar",0,0,0,0
"8128",23001,2004,"Montería","Córdoba",2,0,1,0
"8129",23068,2004,"Ayapel","Córdoba",0,0,0,0
"8130",23079,2004,"Buenavista","Córdoba",0,0,0,0
"8131",23090,2004,"Canalete","Córdoba",2,0,1,0
"8132",23162,2004,"Cereté","Córdoba",0,0,0,0
"8133",23168,2004,"Chimá","Córdoba",3,1,1,1
"8134",23182,2004,"Chinú","Córdoba",3,1,1,1
"8135",23189,2004,"Ciénaga De Oro","Córdoba",0,0,0,0
"8136",23300,2004,"Cotorra","Córdoba",0,0,0,0
"8137",23350,2004,"La Apartada","Córdoba",0,0,0,0
"8138",23417,2004,"Lorica","Córdoba",0,0,0,0
"8139",23419,2004,"Los Córdobas","Córdoba",0,0,0,0
"8140",23464,2004,"Momil","Córdoba",0,0,0,0
"8141",23466,2004,"Montelíbano","Córdoba",3,1,1,1
"8142",23500,2004,"Moñitos","Córdoba",0,0,0,0
"8143",23555,2004,"Planeta Rica","Córdoba",0,0,0,0
"8144",23570,2004,"Pueblo Nuevo","Córdoba",0,0,0,0
"8145",23574,2004,"Puerto Escondido","Córdoba",0,0,0,0
"8146",23580,2004,"Puerto Libertador","Córdoba",3,1,1,1
"8147",23586,2004,"Purísima","Córdoba",0,0,0,0
"8148",23660,2004,"Sahagún","Córdoba",2,0,1,0
"8149",23670,2004,"San Andrés Sotavento","Córdoba",0,0,0,0
"8150",23672,2004,"San Antero","Córdoba",0,0,0,0
"8151",23675,2004,"San Bernardo Del Viento","Córdoba",0,0,0,0
"8152",23678,2004,"San Carlos","Córdoba",0,0,0,0
"8153",23682,2004,"San Jose de Ure","Cordoba",0,0,0,0
"8154",23686,2004,"San Pelayo","Córdoba",0,0,0,0
"8155",23807,2004,"Tierralta","Córdoba",3,1,1,1
"8156",23815,2004,"Tuchin","Cordoba",0,0,0,0
"8157",23855,2004,"Valencia","Córdoba",0,0,0,0
"8158",25001,2004,"Agua De Dios","Cundinamarca",3,1,1,1
"8159",25019,2004,"Albán","Cundinamarca",3,1,1,1
"8160",25035,2004,"Anapoima","Cundinamarca",0,0,0,0
"8161",25040,2004,"Anolaima","Cundinamarca",0,0,0,0
"8162",25053,2004,"Arbeláez","Cundinamarca",0,0,0,0
"8163",25086,2004,"Beltrán","Cundinamarca",0,0,0,0
"8164",25095,2004,"Bituima","Cundinamarca",0,0,0,0
"8165",25099,2004,"Bojacá","Cundinamarca",0,0,0,0
"8166",25120,2004,"Cabrera","Cundinamarca",1,1,0,0
"8167",25123,2004,"Cachipay","Cundinamarca",0,0,0,0
"8168",25126,2004,"Cajicá","Cundinamarca",0,0,0,0
"8169",25148,2004,"Caparrapí","Cundinamarca",0,0,0,0
"8170",25151,2004,"Caqueza","Cundinamarca",0,0,0,0
"8171",25154,2004,"Carmen De Carupa","Cundinamarca",0,0,0,0
"8172",25168,2004,"Chaguaní","Cundinamarca",0,0,0,0
"8173",25175,2004,"Chía","Cundinamarca",0,0,0,0
"8174",25178,2004,"Chipaque","Cundinamarca",3,1,1,1
"8175",25181,2004,"Choachí","Cundinamarca",0,0,0,0
"8176",25183,2004,"Chocontá","Cundinamarca",0,0,0,0
"8177",25200,2004,"Cogua","Cundinamarca",0,0,0,0
"8178",25214,2004,"Cota","Cundinamarca",0,0,0,0
"8179",25224,2004,"Cucunubá","Cundinamarca",0,0,0,0
"8180",25245,2004,"El Colegio","Cundinamarca",3,1,1,1
"8181",25258,2004,"El Peñón","Cundinamarca",0,0,0,0
"8182",25260,2004,"El Rosal","Cundinamarca",0,0,0,0
"8183",25269,2004,"Facatativá","Cundinamarca",0,0,0,0
"8184",25279,2004,"Fomeque","Cundinamarca",0,0,0,0
"8185",25281,2004,"Fosca","Cundinamarca",0,0,0,0
"8186",25286,2004,"Funza","Cundinamarca",3,1,1,1
"8187",25288,2004,"Fúquene","Cundinamarca",0,0,0,0
"8188",25290,2004,"Fusagasugá","Cundinamarca",3,1,1,1
"8189",25293,2004,"Gachala","Cundinamarca",3,1,1,1
"8190",25295,2004,"Gachancipá","Cundinamarca",0,0,0,0
"8191",25297,2004,"Gachetá","Cundinamarca",3,1,1,1
"8192",25299,2004,"Gama","Cundinamarca",0,0,0,0
"8193",25307,2004,"Girardot","Cundinamarca",0,0,0,0
"8194",25312,2004,"Granada","Cundinamarca",0,0,0,0
"8195",25317,2004,"Guachetá","Cundinamarca",0,0,0,0
"8196",25320,2004,"Guaduas","Cundinamarca",3,1,1,1
"8197",25322,2004,"Guasca","Cundinamarca",0,0,0,0
"8198",25324,2004,"Guataquí","Cundinamarca",0,0,0,0
"8199",25326,2004,"Guatavita","Cundinamarca",0,0,0,0
"8200",25328,2004,"Guayabal De Siquima","Cundinamarca",1,1,0,0
"8201",25335,2004,"Guayabetal","Cundinamarca",0,0,0,0
"8202",25339,2004,"Gutiérrez","Cundinamarca",3,1,1,1
"8203",25368,2004,"Jerusalén","Cundinamarca",0,0,0,0
"8204",25372,2004,"Junín","Cundinamarca",3,1,1,1
"8205",25377,2004,"La Calera","Cundinamarca",0,0,0,0
"8206",25386,2004,"La Mesa","Cundinamarca",3,1,1,1
"8207",25394,2004,"La Palma","Cundinamarca",3,1,1,1
"8208",25398,2004,"La Peña","Cundinamarca",3,1,1,1
"8209",25402,2004,"La Vega","Cundinamarca",3,1,1,1
"8210",25407,2004,"Lenguazaque","Cundinamarca",0,0,0,0
"8211",25426,2004,"Macheta","Cundinamarca",0,0,0,0
"8212",25430,2004,"Madrid","Cundinamarca",0,0,0,0
"8213",25436,2004,"Manta","Cundinamarca",3,1,1,1
"8214",25438,2004,"Medina","Cundinamarca",3,1,1,1
"8215",25473,2004,"Mosquera","Cundinamarca",3,1,1,1
"8216",25483,2004,"Nariño","Cundinamarca",3,1,1,1
"8217",25486,2004,"Nemocón","Cundinamarca",0,0,0,0
"8218",25488,2004,"Nilo","Cundinamarca",3,1,1,1
"8219",25489,2004,"Nimaima","Cundinamarca",0,0,0,0
"8220",25491,2004,"Nocaima","Cundinamarca",0,0,0,0
"8221",25506,2004,"Venecia","Cundinamarca",0,0,0,0
"8222",25513,2004,"Pacho","Cundinamarca",0,0,0,0
"8223",25518,2004,"Paime","Cundinamarca",3,1,1,1
"8224",25524,2004,"Pandi","Cundinamarca",0,0,0,0
"8225",25530,2004,"Paratebueno","Cundinamarca",0,0,0,0
"8226",25535,2004,"Pasca","Cundinamarca",1,1,0,0
"8227",25572,2004,"Puerto Salgar","Cundinamarca",0,0,0,0
"8228",25580,2004,"Pulí","Cundinamarca",3,1,1,1
"8229",25592,2004,"Quebradanegra","Cundinamarca",0,0,0,0
"8230",25594,2004,"Quetame","Cundinamarca",1,1,0,0
"8231",25596,2004,"Quipile","Cundinamarca",0,0,0,0
"8232",25599,2004,"Apulo","Cundinamarca",0,0,0,0
"8233",25612,2004,"Ricaurte","Cundinamarca",3,1,1,1
"8234",25645,2004,"San Antonio Del Tequendama","Cundinamarca",0,0,0,0
"8235",25649,2004,"San Bernardo","Cundinamarca",0,0,0,0
"8236",25653,2004,"San Cayetano","Cundinamarca",0,0,0,0
"8237",25658,2004,"San Francisco","Cundinamarca",0,0,0,0
"8238",25662,2004,"San Juan De Río Seco","Cundinamarca",3,1,1,1
"8239",25718,2004,"Sasaima","Cundinamarca",3,1,1,1
"8240",25736,2004,"Sesquilé","Cundinamarca",0,0,0,0
"8241",25740,2004,"Sibaté","Cundinamarca",0,0,0,0
"8242",25743,2004,"Silvania","Cundinamarca",0,0,0,0
"8243",25745,2004,"Simijaca","Cundinamarca",0,0,0,0
"8244",25754,2004,"Soacha","Cundinamarca",3,1,1,1
"8245",25758,2004,"Sopó","Cundinamarca",0,0,0,0
"8246",25769,2004,"Subachoque","Cundinamarca",0,0,0,0
"8247",25772,2004,"Suesca","Cundinamarca",0,0,0,0
"8248",25777,2004,"Supatá","Cundinamarca",0,0,0,0
"8249",25779,2004,"Susa","Cundinamarca",0,0,0,0
"8250",25781,2004,"Sutatausa","Cundinamarca",0,0,0,0
"8251",25785,2004,"Tabio","Cundinamarca",0,0,0,0
"8252",25793,2004,"Tausa","Cundinamarca",0,0,0,0
"8253",25797,2004,"Tena","Cundinamarca",0,0,0,0
"8254",25799,2004,"Tenjo","Cundinamarca",0,0,0,0
"8255",25805,2004,"Tibacuy","Cundinamarca",1,1,0,0
"8256",25807,2004,"Tibirita","Cundinamarca",0,0,0,0
"8257",25815,2004,"Tocaima","Cundinamarca",0,0,0,0
"8258",25817,2004,"Tocancipá","Cundinamarca",0,0,0,0
"8259",25823,2004,"Topaipí","Cundinamarca",3,1,1,1
"8260",25839,2004,"Ubalá","Cundinamarca",0,0,0,0
"8261",25841,2004,"Ubaque","Cundinamarca",0,0,0,0
"8262",25843,2004,"Villa De San Diego De Ubate","Cundinamarca",0,0,0,0
"8263",25845,2004,"Une","Cundinamarca",1,1,0,0
"8264",25851,2004,"Útica","Cundinamarca",3,1,1,1
"8265",25862,2004,"Vergara","Cundinamarca",3,1,1,1
"8266",25867,2004,"Vianí","Cundinamarca",1,1,0,0
"8267",25871,2004,"Villagómez","Cundinamarca",3,1,1,1
"8268",25873,2004,"Villapinzón","Cundinamarca",0,0,0,0
"8269",25875,2004,"Villeta","Cundinamarca",3,1,1,1
"8270",25878,2004,"Viotá","Cundinamarca",3,1,1,1
"8271",25885,2004,"Yacopí","Cundinamarca",3,1,1,1
"8272",25898,2004,"Zipacón","Cundinamarca",0,0,0,0
"8273",25899,2004,"Zipaquirá","Cundinamarca",0,0,0,0
"8274",27001,2004,"Quibdó","Chocó",1,1,0,0
"8275",27006,2004,"Acandí","Chocó",0,0,0,0
"8276",27025,2004,"Alto Baudo","Chocó",1,1,0,0
"8277",27050,2004,"Atrato","Chocó",3,1,1,1
"8278",27073,2004,"Bagadó","Chocó",3,1,1,1
"8279",27075,2004,"Bahía Solano","Chocó",0,0,0,0
"8280",27077,2004,"Bajo Baudó","Chocó",2,0,1,0
"8281",27099,2004,"Bojaya","Chocó",3,1,1,1
"8282",27135,2004,"El Cantón Del San Pablo","Chocó",0,0,0,0
"8283",27150,2004,"Carmen Del Darien","Chocó",3,1,1,1
"8284",27160,2004,"Cértegui","Chocó",3,1,1,1
"8285",27205,2004,"Condoto","Chocó",0,0,0,0
"8286",27245,2004,"El Carmen De Atrato","Chocó",3,1,1,1
"8287",27250,2004,"El Litoral Del San Juan","Chocó",3,1,1,1
"8288",27361,2004,"Istmina","Chocó",3,1,1,1
"8289",27372,2004,"Juradó","Chocó",0,0,0,0
"8290",27413,2004,"Lloró","Chocó",3,1,1,1
"8291",27425,2004,"Medio Atrato","Chocó",1,1,0,0
"8292",27430,2004,"Medio Baudó","Chocó",0,0,0,0
"8293",27450,2004,"Medio San Juan","Chocó",2,0,1,0
"8294",27491,2004,"Nóvita","Chocó",2,0,1,0
"8295",27495,2004,"Nuquí","Chocó",3,1,1,1
"8296",27580,2004,"Río Iro","Chocó",0,0,0,0
"8297",27600,2004,"Río Quito","Chocó",3,1,1,1
"8298",27615,2004,"Riosucio","Chocó",0,0,0,0
"8299",27660,2004,"San José Del Palmar","Chocó",3,1,1,1
"8300",27745,2004,"Sipí","Chocó",1,1,0,0
"8301",27787,2004,"Tadó","Chocó",1,1,0,0
"8302",27800,2004,"Unguía","Chocó",2,0,1,0
"8303",27810,2004,"Unión Panamericana","Chocó",0,0,0,0
"8304",41001,2004,"Neiva","Huila",1,1,0,0
"8305",41006,2004,"Acevedo","Huila",0,0,0,0
"8306",41013,2004,"Agrado","Huila",0,0,0,0
"8307",41016,2004,"Aipe","Huila",1,1,0,0
"8308",41020,2004,"Algeciras","Huila",1,1,0,0
"8309",41026,2004,"Altamira","Huila",0,0,0,0
"8310",41078,2004,"Baraya","Huila",1,1,0,0
"8311",41132,2004,"Campoalegre","Huila",1,1,0,0
"8312",41206,2004,"Colombia","Huila",1,1,0,0
"8313",41244,2004,"Elías","Huila",0,0,0,0
"8314",41298,2004,"Garzón","Huila",1,1,0,0
"8315",41306,2004,"Gigante","Huila",3,1,1,1
"8316",41319,2004,"Guadalupe","Huila",0,0,0,0
"8317",41349,2004,"Hobo","Huila",1,1,0,0
"8318",41357,2004,"Iquira","Huila",1,1,0,0
"8319",41359,2004,"Isnos","Huila",1,1,0,0
"8320",41378,2004,"La Argentina","Huila",1,1,0,0
"8321",41396,2004,"La Plata","Huila",1,1,0,0
"8322",41483,2004,"Nátaga","Huila",1,1,0,0
"8323",41503,2004,"Oporapa","Huila",0,0,0,0
"8324",41518,2004,"Paicol","Huila",0,0,0,0
"8325",41524,2004,"Palermo","Huila",1,1,0,0
"8326",41530,2004,"Palestina","Huila",1,1,0,0
"8327",41548,2004,"Pital","Huila",0,0,0,0
"8328",41551,2004,"Pitalito","Huila",1,1,0,0
"8329",41615,2004,"Rivera","Huila",1,1,0,0
"8330",41660,2004,"Saladoblanco","Huila",1,1,0,0
"8331",41668,2004,"San Agustín","Huila",0,0,0,0
"8332",41676,2004,"Santa María","Huila",1,1,0,0
"8333",41770,2004,"Suaza","Huila",0,0,0,0
"8334",41791,2004,"Tarqui","Huila",0,0,0,0
"8335",41797,2004,"Tesalia","Huila",0,0,0,0
"8336",41799,2004,"Tello","Huila",1,1,0,0
"8337",41801,2004,"Teruel","Huila",0,0,0,0
"8338",41807,2004,"Timaná","Huila",1,1,0,0
"8339",41872,2004,"Villavieja","Huila",0,0,0,0
"8340",41885,2004,"Yaguará","Huila",0,0,0,0
"8341",44001,2004,"Riohacha","La Guajira",3,1,1,1
"8342",44035,2004,"Albania","La Guajira",0,0,0,0
"8343",44078,2004,"Barrancas","La Guajira",0,0,0,0
"8344",44090,2004,"Dibulla","La Guajira",3,1,1,1
"8345",44098,2004,"Distracción","La Guajira",0,0,0,0
"8346",44110,2004,"El Molino","La Guajira",0,0,0,0
"8347",44279,2004,"Fonseca","La Guajira",0,0,0,0
"8348",44378,2004,"Hatonuevo","La Guajira",0,0,0,0
"8349",44420,2004,"La Jagua Del Pilar","La Guajira",1,1,0,0
"8350",44430,2004,"Maicao","La Guajira",3,1,1,1
"8351",44560,2004,"Manaure","La Guajira",1,1,0,0
"8352",44650,2004,"San Juan Del Cesar","La Guajira",3,1,1,1
"8353",44847,2004,"Uribia","La Guajira",3,1,1,1
"8354",44855,2004,"Urumita","La Guajira",3,1,1,1
"8355",44874,2004,"Villanueva","La Guajira",1,1,0,0
"8356",47001,2004,"Santa Marta","Magdalena",3,1,1,1
"8357",47030,2004,"Algarrobo","Magdalena",3,1,1,1
"8358",47053,2004,"Aracataca","Magdalena",3,1,1,1
"8359",47058,2004,"Ariguaní","Magdalena",1,1,0,0
"8360",47161,2004,"Cerro San Antonio","Magdalena",0,0,0,0
"8361",47170,2004,"Chibolo","Magdalena",0,0,0,0
"8362",47189,2004,"Ciénaga","Magdalena",1,1,0,0
"8363",47205,2004,"Concordia","Magdalena",0,0,0,0
"8364",47245,2004,"El Banco","Magdalena",3,1,1,1
"8365",47258,2004,"El Piñon","Magdalena",0,0,0,0
"8366",47268,2004,"El Retén","Magdalena",2,0,1,0
"8367",47288,2004,"Fundación","Magdalena",3,1,1,1
"8368",47318,2004,"Guamal","Magdalena",0,0,0,0
"8369",47460,2004,"Nueva Granada","Magdalena",0,0,0,0
"8370",47541,2004,"Pedraza","Magdalena",0,0,0,0
"8371",47545,2004,"Pijiño Del Carmen","Magdalena",0,0,0,0
"8372",47551,2004,"Pivijay","Magdalena",3,1,1,1
"8373",47555,2004,"Plato","Magdalena",3,1,1,1
"8374",47570,2004,"Puebloviejo","Magdalena",0,0,0,0
"8375",47605,2004,"Remolino","Magdalena",2,0,1,0
"8376",47660,2004,"Sabanas De San Angel","Magdalena",0,0,0,0
"8377",47675,2004,"Salamina","Magdalena",0,0,0,0
"8378",47692,2004,"San Sebastián De Buenavista","Magdalena",0,0,0,0
"8379",47703,2004,"San Zenón","Magdalena",0,0,0,0
"8380",47707,2004,"Santa Ana","Magdalena",0,0,0,0
"8381",47720,2004,"Santa Bárbara De Pinto","Magdalena",0,0,0,0
"8382",47745,2004,"Sitionuevo","Magdalena",0,0,0,0
"8383",47798,2004,"Tenerife","Magdalena",0,0,0,0
"8384",47960,2004,"Zapayán","Magdalena",0,0,0,0
"8385",47980,2004,"Zona Bananera","Magdalena",2,0,1,0
"8386",50001,2004,"Villavicencio","Meta",2,0,1,0
"8387",50006,2004,"Acacías","Meta",3,1,1,1
"8388",50110,2004,"Barranca De Upía","Meta",0,0,0,0
"8389",50124,2004,"Cabuyaro","Meta",0,0,0,0
"8390",50150,2004,"Castilla La Nueva","Meta",0,0,0,0
"8391",50223,2004,"Cubarral","Meta",0,0,0,0
"8392",50226,2004,"Cumaral","Meta",3,1,1,1
"8393",50245,2004,"El Calvario","Meta",1,1,0,0
"8394",50251,2004,"El Castillo","Meta",2,0,1,0
"8395",50270,2004,"El Dorado","Meta",1,1,0,0
"8396",50287,2004,"Fuente De Oro","Meta",3,1,1,1
"8397",50313,2004,"Granada","Meta",3,1,1,1
"8398",50318,2004,"Guamal","Meta",2,0,1,0
"8399",50325,2004,"Mapiripán","Meta",1,1,0,0
"8400",50330,2004,"Mesetas","Meta",3,1,1,1
"8401",50350,2004,"La Macarena","Meta",1,1,0,0
"8402",50370,2004,"Uribe","Meta",1,1,0,0
"8403",50400,2004,"Lejanías","Meta",1,1,0,0
"8404",50450,2004,"Puerto Concordia","Meta",3,1,1,1
"8405",50568,2004,"Puerto Gaitán","Meta",3,1,1,1
"8406",50573,2004,"Puerto López","Meta",2,0,1,0
"8407",50577,2004,"Puerto Lleras","Meta",1,1,0,0
"8408",50590,2004,"Puerto Rico","Meta",1,1,0,0
"8409",50606,2004,"Restrepo","Meta",2,0,1,0
"8410",50680,2004,"San Carlos De Guaroa","Meta",0,0,0,0
"8411",50683,2004,"San Juan De Arama","Meta",1,1,0,0
"8412",50686,2004,"San Juanito","Meta",1,1,0,0
"8413",50689,2004,"San Martín","Meta",2,0,1,0
"8414",50711,2004,"Vistahermosa","Meta",1,1,0,0
"8415",52001,2004,"Pasto","Nariño",3,1,1,1
"8416",52019,2004,"Albán","Nariño",0,0,0,0
"8417",52022,2004,"Aldana","Nariño",0,0,0,0
"8418",52036,2004,"Ancuyá","Nariño",1,1,0,0
"8419",52051,2004,"Arboleda","Nariño",0,0,0,0
"8420",52079,2004,"Barbacoas","Nariño",3,1,1,1
"8421",52083,2004,"Belén","Nariño",0,0,0,0
"8422",52110,2004,"Buesaco","Nariño",0,0,0,0
"8423",52203,2004,"Colón","Nariño",0,0,0,0
"8424",52207,2004,"Consaca","Nariño",0,0,0,0
"8425",52210,2004,"Contadero","Nariño",0,0,0,0
