mun,year,FARC,ELN,AUC,Guerrilla,Paramilitaries
27073,2001,0,0,0,0,0
27075,2001,0,0,0,0,0
27077,2001,0,0,0,0,0
27099,2001,0,0,0,0,0
27135,2001,0,0,0,0,0
27150,2001,0,0,0,0,0
27150,2001,0,0,1,0,1
27150,2001,1,0,0,1,0
27160,2001,0,0,0,0,0
27205,2001,0,0,0,0,0
27245,2001,1,0,0,1,0
27245,2001,1,0,0,1,0
27250,2001,0,0,0,0,0
27361,2001,0,0,0,0,0
27372,2001,1,0,0,1,0
27413,2001,1,0,0,1,0
27425,2001,1,0,0,1,0
27430,2001,0,0,0,0,0
27450,2001,0,0,0,0,0
27491,2001,0,0,0,0,0
27495,2001,0,0,0,0,0
27580,2001,0,0,0,0,0
27600,2001,0,0,0,0,0
27615,2001,0,0,1,0,1
27615,2001,1,0,1,1,1
27660,2001,0,0,0,0,0
27745,2001,0,0,0,0,0
27787,2001,0,0,0,0,0
27800,2001,0,0,1,0,1
27800,2001,1,0,0,1,0
27800,2001,1,0,1,1,1
27810,2001,0,0,0,0,0
41001,2001,1,0,0,1,0
41006,2001,1,0,0,1,0
41013,2001,0,0,0,0,0
41016,2001,1,0,0,1,0
41020,2001,1,0,0,1,0
41026,2001,1,0,0,1,0
41078,2001,1,0,0,1,0
41132,2001,1,0,0,1,0
41206,2001,1,0,0,1,0
41244,2001,0,0,0,0,0
41298,2001,1,0,0,1,0
41306,2001,0,0,0,0,0
41306,2001,1,0,0,1,0
41319,2001,1,0,0,1,0
41349,2001,0,0,0,0,0
41357,2001,0,0,0,0,0
41359,2001,1,0,0,1,0
41378,2001,0,0,0,0,0
41396,2001,1,0,0,1,0
41483,2001,1,0,0,1,0
41503,2001,0,0,0,0,0
41518,2001,0,0,0,0,0
41524,2001,1,0,0,1,0
41530,2001,1,0,0,1,0
41548,2001,1,0,0,1,0
41551,2001,0,0,1,0,1
41615,2001,0,0,0,0,0
41660,2001,0,0,0,0,0
41668,2001,0,0,0,0,0
41676,2001,1,0,0,1,0
41770,2001,0,0,0,0,0
41791,2001,0,0,0,0,0
41797,2001,0,0,0,0,0
41799,2001,0,0,0,0,0
41801,2001,0,0,0,0,0
41807,2001,0,0,0,0,0
41872,2001,1,0,0,1,0
41885,2001,0,0,0,0,0
44001,2001,0,0,0,0,0
44001,2001,0,1,0,1,0
44001,2001,1,0,0,1,0
44035,2001,0,0,0,0,0
44078,2001,0,0,0,0,0
44090,2001,0,0,0,0,0
44098,2001,0,1,0,1,0
44110,2001,0,0,0,0,0
44279,2001,0,0,0,0,0
44378,2001,0,0,1,0,1
44420,2001,0,0,0,0,0
44430,2001,0,1,0,1,0
44560,2001,0,0,0,0,0
44650,2001,0,0,1,0,1
44650,2001,0,1,0,1,0
44847,2001,0,0,0,0,0
44855,2001,0,1,0,1,0
44874,2001,1,0,0,1,0
47001,2001,0,0,1,0,1
47030,2001,0,0,0,0,0
47053,2001,0,0,1,0,1
47058,2001,0,0,1,0,1
47058,2001,0,1,1,1,1
47058,2001,1,0,0,1,0
47161,2001,0,0,0,0,0
47170,2001,0,0,0,0,0
47189,2001,0,0,0,0,0
47189,2001,0,0,1,0,1
47189,2001,0,1,0,1,0
47189,2001,1,0,0,1,0
47205,2001,0,0,0,0,0
47245,2001,0,0,1,0,1
47258,2001,0,0,0,0,0
47268,2001,0,0,0,0,0
47288,2001,0,0,0,0,0
47318,2001,1,0,0,1,0
47460,2001,0,0,0,0,0
47541,2001,0,0,0,0,0
47545,2001,0,0,0,0,0
47551,2001,0,0,1,0,1
47551,2001,1,0,0,1,0
47555,2001,0,0,0,0,0
47570,2001,0,0,1,0,1
47605,2001,0,0,1,0,1
47660,2001,0,0,1,0,1
47675,2001,0,0,0,0,0
47692,2001,0,1,0,1,0
47703,2001,0,0,0,0,0
47707,2001,0,0,0,0,0
47720,2001,0,0,0,0,0
47745,2001,0,0,1,0,1
47798,2001,0,0,0,0,0
47960,2001,0,0,0,0,0
47980,2001,0,0,1,0,1
47980,2001,1,0,0,1,0
47980,2001,1,0,1,1,1
50001,2001,0,0,1,0,1
50006,2001,1,0,0,1,0
50110,2001,0,0,0,0,0
50124,2001,0,0,0,0,0
50150,2001,0,0,0,0,0
50223,2001,0,0,0,0,0
50226,2001,0,0,1,0,1
50245,2001,0,0,0,0,0
50251,2001,1,0,0,1,0
50270,2001,1,0,0,1,0
50287,2001,1,0,0,1,0
50313,2001,0,0,1,0,1
50313,2001,1,0,0,1,0
50318,2001,1,0,0,1,0
50325,2001,1,0,0,1,0
50330,2001,1,0,0,1,0
50350,2001,0,0,0,0,0
50370,2001,0,0,0,0,0
50400,2001,1,0,0,1,0
50450,2001,0,0,1,0,1
50450,2001,1,0,0,1,0
50568,2001,0,0,0,0,0
50573,2001,0,0,0,0,0
50577,2001,0,0,1,0,1
50590,2001,1,0,0,1,0
50606,2001,1,0,0,1,0
50680,2001,0,0,1,0,1
50683,2001,1,0,0,1,0
50686,2001,1,0,0,1,0
50689,2001,0,0,0,0,0
50711,2001,0,0,1,0,1
52001,2001,0,0,0,0,0
52019,2001,1,0,0,1,0
52022,2001,0,0,0,0,0
52036,2001,0,0,0,0,0
52051,2001,1,0,0,1,0
52079,2001,0,0,1,0,1
52079,2001,1,0,0,1,0
52083,2001,0,0,0,0,0
52110,2001,0,0,0,0,0
52203,2001,0,0,0,0,0
52207,2001,0,0,0,0,0
52210,2001,0,0,0,0,0
52215,2001,0,0,0,0,0
52224,2001,0,0,0,0,0
52227,2001,0,0,0,0,0
52233,2001,1,0,0,1,0
52240,2001,0,0,0,0,0
52250,2001,0,0,0,0,0
52254,2001,0,0,0,0,0
52256,2001,0,0,0,0,0
52258,2001,0,0,0,0,0
52260,2001,0,0,0,0,0
52287,2001,0,0,0,0,0
52317,2001,0,0,0,0,0
52320,2001,0,0,0,0,0
52323,2001,0,0,0,0,0
52352,2001,0,0,0,0,0
52354,2001,0,0,0,0,0
52356,2001,1,0,0,1,0
52378,2001,1,0,0,1,0
52381,2001,0,0,1,0,1
52385,2001,0,0,0,0,0
52390,2001,0,0,0,0,0
52399,2001,0,0,0,0,0
52405,2001,0,0,0,0,0
52411,2001,0,0,0,0,0
52418,2001,0,0,0,0,0
52427,2001,0,0,0,0,0
52435,2001,0,0,0,0,0
52473,2001,0,0,0,0,0
52480,2001,0,0,0,0,0
52490,2001,1,0,0,1,0
52506,2001,0,0,0,0,0
52520,2001,0,0,0,0,0
52540,2001,1,0,0,1,0
52560,2001,1,0,0,1,0
52565,2001,0,0,0,0,0
52573,2001,1,0,0,1,0
52585,2001,0,0,0,0,0
52612,2001,0,1,0,1,0
52612,2001,1,0,0,1,0
52621,2001,0,0,0,0,0
52678,2001,0,0,1,0,1
52678,2001,0,1,0,1,0
52683,2001,0,1,0,1,0
52685,2001,0,0,0,0,0
52687,2001,0,0,0,0,0
52693,2001,1,0,0,1,0
52694,2001,0,0,0,0,0
52696,2001,0,0,0,0,0
52699,2001,0,0,0,0,0
52720,2001,0,0,0,0,0
52786,2001,0,0,0,0,0
52788,2001,0,0,0,0,0
52835,2001,1,0,0,1,0
52835,2001,0,0,0,0,0
52835,2001,0,0,1,0,1
52835,2001,1,0,1,1,1
52838,2001,0,0,0,0,0
52885,2001,0,0,0,0,0
54001,2001,0,0,1,0,1
54001,2001,0,1,0,1,0
54003,2001,0,0,0,0,0
54051,2001,0,0,1,0,1
54051,2001,1,0,0,1,0
54099,2001,0,0,0,0,0
54109,2001,0,0,1,0,1
54109,2001,0,1,0,1,0
54125,2001,0,0,0,0,0
54128,2001,0,0,0,0,0
54172,2001,0,0,1,0,1
54174,2001,0,1,0,1,0
54174,2001,1,0,0,1,0
54206,2001,0,0,1,0,1
54223,2001,1,0,0,1,0
54239,2001,1,0,0,1,0
54245,2001,0,0,1,0,1
54245,2001,0,1,0,1,0
54245,2001,1,0,0,1,0
54250,2001,0,0,0,0,0
54250,2001,0,0,1,0,1
54250,2001,0,1,0,1,0
54250,2001,1,0,0,1,0
54250,2001,1,1,1,1,1
54261,2001,0,0,1,0,1
54313,2001,0,0,1,0,1
54313,2001,0,1,0,1,0
54344,2001,0,1,0,1,0
54347,2001,0,1,0,1,0
54377,2001,0,0,0,0,0
54385,2001,0,0,0,0,0
54398,2001,0,1,0,1,0
54405,2001,0,1,1,1,1
54418,2001,0,0,1,0,1
54418,2001,0,1,0,1,0
54480,2001,0,0,0,0,0
54498,2001,0,0,1,0,1
54498,2001,0,1,0,1,0
54498,2001,0,1,1,1,1
54518,2001,1,0,0,1,0
54520,2001,0,0,0,0,0
54553,2001,0,0,1,0,1
54599,2001,0,0,1,0,1
54660,2001,0,0,1,0,1
54660,2001,0,1,0,1,0
54670,2001,0,0,0,0,0
54670,2001,0,1,0,1,0
54673,2001,0,0,0,0,0
54680,2001,0,0,0,0,0
54720,2001,0,0,0,0,0
54720,2001,0,0,1,0,1
54720,2001,0,1,0,1,0
54720,2001,1,0,0,1,0
54743,2001,1,0,0,1,0
54800,2001,0,1,0,1,0
54810,2001,0,0,0,0,0
54810,2001,0,0,1,0,1
54810,2001,0,1,0,1,0
54810,2001,1,0,0,1,0
54810,2001,1,0,1,1,1
54820,2001,0,1,0,1,0
54820,2001,1,0,0,1,0
54871,2001,0,0,0,0,0
54874,2001,0,0,1,0,1
63001,2001,0,0,0,0,0
63111,2001,0,0,0,0,0
63130,2001,0,0,0,0,0
63190,2001,0,0,0,0,0
63212,2001,0,0,0,0,0
63272,2001,0,0,0,0,0
63302,2001,1,0,0,1,0
63401,2001,0,0,0,0,0
63470,2001,0,0,0,0,0
63548,2001,1,0,0,1,0
63594,2001,0,0,0,0,0
63690,2001,0,0,0,0,0
66001,2001,1,0,0,1,0
66045,2001,1,0,0,1,0
66075,2001,0,0,0,0,0
66088,2001,1,0,0,1,0
66170,2001,0,0,0,0,0
66318,2001,1,0,0,1,0
66383,2001,0,0,0,0,0
66400,2001,0,0,0,0,0
66440,2001,0,0,0,0,0
66456,2001,0,1,0,1,0
66572,2001,0,0,0,0,0
66594,2001,1,0,0,1,0
66682,2001,0,0,0,0,0
66687,2001,0,0,1,0,1
66687,2001,1,0,0,1,0
68001,2001,0,1,0,1,0
68013,2001,0,0,0,0,0
68020,2001,1,0,0,1,0
68051,2001,0,0,0,0,0
68077,2001,1,0,1,1,1
68079,2001,0,0,0,0,0
68081,2001,0,0,1,0,1
68081,2001,0,1,0,1,0
68081,2001,0,1,1,1,1
68081,2001,1,0,0,1,0
68092,2001,0,0,0,0,0
68101,2001,1,0,0,1,0
68121,2001,0,0,0,0,0
68132,2001,0,0,0,0,0
68147,2001,0,0,1,0,1
68152,2001,0,0,0,0,0
68160,2001,0,0,0,0,0
68162,2001,0,0,1,0,1
68162,2001,1,1,1,1,1
68167,2001,0,0,0,0,0
68169,2001,0,1,0,1,0
68176,2001,0,0,0,0,0
68179,2001,0,0,0,0,0
68190,2001,0,1,0,1,0
68207,2001,1,0,0,1,0
68209,2001,0,0,0,0,0
68211,2001,0,0,0,0,0
68217,2001,1,0,0,1,0
68229,2001,0,0,0,0,0
68235,2001,0,0,0,0,0
68245,2001,0,0,0,0,0
68250,2001,1,0,0,1,0
68255,2001,0,0,0,0,0
68255,2001,1,0,0,1,0
68264,2001,0,0,0,0,0
68266,2001,0,0,0,0,0
68271,2001,0,1,1,1,1
68271,2001,1,0,0,1,0
68276,2001,0,0,1,0,1
68296,2001,0,0,0,0,0
68298,2001,0,0,0,0,0
68307,2001,0,0,1,0,1
68318,2001,0,0,0,0,0
68320,2001,0,0,0,0,0
68322,2001,0,0,0,0,0
68324,2001,0,0,0,0,0
68327,2001,0,0,1,0,1
68327,2001,1,0,0,1,0
68344,2001,0,1,0,1,0
68368,2001,0,0,0,0,0
68370,2001,0,0,0,0,0
68377,2001,0,0,0,0,0
68385,2001,1,0,0,1,0
68397,2001,0,0,1,0,1
68406,2001,0,0,1,0,1
68418,2001,0,0,0,0,0
68425,2001,1,1,1,1,1
68432,2001,0,0,1,0,1
68432,2001,0,1,0,1,0
68432,2001,1,0,0,1,0
68444,2001,0,0,0,0,0
68444,2001,0,1,0,1,0
68464,2001,1,0,0,1,0
68468,2001,0,0,0,0,0
68498,2001,0,0,0,0,0
68500,2001,0,0,0,0,0
68502,2001,0,0,0,0,0
68522,2001,0,0,0,0,0
68524,2001,0,0,0,0,0
68533,2001,0,0,0,0,0
68547,2001,1,0,0,1,0
68549,2001,0,0,0,0,0
68572,2001,0,0,1,0,1
68573,2001,0,0,0,0,0
68575,2001,0,0,1,0,1
68615,2001,0,1,0,1,0
68655,2001,0,0,1,0,1
68669,2001,0,0,0,0,0
68673,2001,0,0,1,0,1
68679,2001,0,0,0,0,0
68682,2001,0,0,0,0,0
68684,2001,0,0,0,0,0
68686,2001,0,0,1,0,1
68689,2001,0,1,0,1,0
68705,2001,1,0,0,1,0
68720,2001,0,0,0,0,0
68745,2001,0,1,1,1,1
68755,2001,0,0,1,0,1
68770,2001,0,0,0,0,0
68773,2001,1,0,0,1,0
68780,2001,1,0,0,1,0
68820,2001,0,0,0,0,0
68855,2001,0,0,0,0,0
68861,2001,0,0,1,0,1
68867,2001,0,0,0,0,0
68872,2001,0,0,0,0,0
68895,2001,0,0,0,0,0
70001,2001,0,0,1,0,1
70110,2001,0,0,0,0,0
70124,2001,1,0,1,1,1
70204,2001,0,0,0,0,0
70215,2001,0,0,0,0,0
70221,2001,0,0,0,0,0
70230,2001,0,0,0,0,0
70233,2001,0,0,0,0,0
70235,2001,1,0,0,1,0
70265,2001,0,0,0,0,0
70400,2001,0,0,0,0,0
70418,2001,1,0,0,1,0
70429,2001,0,0,0,0,0
70473,2001,0,0,1,0,1
70473,2001,1,0,0,1,0
70508,2001,0,0,1,0,1
70508,2001,0,1,0,1,0
70508,2001,1,0,0,1,0
70523,2001,0,0,0,0,0
70670,2001,0,0,0,0,0
70678,2001,1,0,1,1,1
70702,2001,0,0,0,0,0
70708,2001,0,0,0,0,0
70713,2001,0,0,0,0,0
70717,2001,0,0,0,0,0
70742,2001,1,0,0,1,0
70771,2001,1,0,1,1,1
70820,2001,0,0,0,0,0
70823,2001,1,0,0,1,0
73001,2001,0,0,1,0,1
73001,2001,1,0,0,1,0
73024,2001,0,0,0,0,0
73026,2001,0,0,0,0,0
73030,2001,0,0,0,0,0
73043,2001,1,0,0,1,0
73055,2001,0,0,1,0,1
73067,2001,1,0,0,1,0
73124,2001,1,0,0,1,0
73148,2001,0,0,0,0,0
73152,2001,0,0,0,0,0
73168,2001,0,0,1,0,1
73168,2001,1,0,0,1,0
73200,2001,0,0,0,0,0
73217,2001,0,0,0,0,0
73226,2001,0,0,0,0,0
73236,2001,0,0,1,0,1
73236,2001,1,0,0,1,0
73268,2001,0,0,0,0,0
73270,2001,0,0,1,0,1
73275,2001,0,0,0,0,0
73283,2001,0,0,1,0,1
73283,2001,0,1,0,1,0
73319,2001,0,0,0,0,0
73347,2001,0,1,0,1,0
73349,2001,0,0,0,0,0
73352,2001,0,0,0,0,0
73408,2001,0,0,0,0,0
73411,2001,0,1,0,1,0
73411,2001,1,0,0,1,0
73411,2001,1,0,1,1,1
73443,2001,0,0,1,0,1
73443,2001,0,1,0,1,0
73449,2001,0,0,0,0,0
73461,2001,0,0,0,0,0
73483,2001,0,0,1,0,1
73483,2001,1,0,0,1,0
73504,2001,0,0,0,0,0
73520,2001,0,0,0,0,0
73547,2001,0,0,0,0,0
73555,2001,1,0,0,1,0
73563,2001,0,0,1,0,1
73563,2001,1,0,0,1,0
73585,2001,0,0,0,0,0
73616,2001,0,0,0,0,0
73622,2001,0,0,0,0,0
73624,2001,0,0,0,0,0
73671,2001,0,0,0,0,0
73675,2001,1,0,0,1,0
73678,2001,0,0,0,0,0
73686,2001,1,0,0,1,0
73770,2001,0,0,0,0,0
73854,2001,0,0,1,0,1
73861,2001,1,0,0,1,0
73870,2001,0,1,0,1,0
73873,2001,0,0,0,0,0
76001,2001,0,0,0,0,0
76001,2001,0,1,0,1,0
76001,2001,1,0,0,1,0
76020,2001,0,0,0,0,0
76036,2001,0,0,0,0,0
76041,2001,0,0,0,0,0
76054,2001,0,0,0,0,0
76100,2001,0,0,0,0,0
76109,2001,0,0,1,0,1
76109,2001,1,0,0,1,0
76111,2001,0,0,1,0,1
76111,2001,1,0,0,1,0
76111,2001,1,0,1,1,1
76111,2001,0,0,1,0,1
76113,2001,0,0,0,0,0
76122,2001,0,0,0,0,0
76126,2001,0,0,1,0,1
76130,2001,0,0,0,0,0
76147,2001,0,0,0,0,0
76233,2001,0,0,1,0,1
76233,2001,1,0,0,1,0
76243,2001,1,0,0,1,0
76246,2001,0,0,0,0,0
76248,2001,0,0,0,0,0
76248,2001,0,0,1,0,1
76248,2001,1,0,0,1,0
76250,2001,0,0,0,0,0
76275,2001,0,0,1,0,1
76275,2001,1,0,0,1,0
76306,2001,0,0,0,0,0
76318,2001,1,0,0,1,0
76364,2001,0,0,1,0,1
76364,2001,0,1,0,1,0
76377,2001,1,0,0,1,0
76400,2001,0,0,0,0,0
76403,2001,0,0,0,0,0
76497,2001,0,0,0,0,0
76520,2001,0,0,1,0,1
76520,2001,1,0,0,1,0
76563,2001,0,0,1,0,1
76606,2001,0,0,0,0,0
76616,2001,0,0,1,0,1
76616,2001,1,0,0,1,0
76622,2001,0,0,0,0,0
76670,2001,0,0,0,0,0
76736,2001,0,0,0,0,0
76823,2001,0,0,0,0,0
76828,2001,0,0,0,0,0
76834,2001,0,0,1,0,1
76834,2001,1,0,0,1,0
76834,2001,1,0,1,1,1
76845,2001,1,0,0,1,0
76863,2001,0,0,0,0,0
76869,2001,0,0,0,0,0
76890,2001,0,0,0,0,0
76892,2001,0,0,0,0,0
76895,2001,0,0,0,0,0
81001,2001,0,1,0,1,0
81001,2001,1,0,0,1,0
81065,2001,1,0,0,1,0
81220,2001,0,0,0,0,0
81300,2001,1,0,0,1,0
81591,2001,0,0,0,0,0
81736,2001,1,0,0,1,0
81794,2001,0,0,1,0,1
81794,2001,1,0,0,1,0
81794,2001,1,0,1,1,1
85001,2001,0,0,1,0,1
85001,2001,0,1,0,1,0
85010,2001,0,0,0,0,0
85015,2001,0,0,0,0,0
85125,2001,0,1,0,1,0
85125,2001,1,0,0,1,0
85136,2001,0,0,0,0,0
85139,2001,0,0,0,0,0
85162,2001,0,0,0,0,0
85225,2001,0,0,0,0,0
85230,2001,0,0,0,0,0
85250,2001,1,0,0,1,0
85263,2001,0,0,0,0,0
85279,2001,0,1,0,1,0
85300,2001,0,0,0,0,0
85315,2001,0,0,0,0,0
85325,2001,0,0,1,0,1
85400,2001,0,0,0,0,0
85410,2001,1,0,0,1,0
85430,2001,0,0,0,0,0
85440,2001,0,0,0,0,0
86001,2001,0,0,0,0,0
86219,2001,0,0,0,0,0
86320,2001,0,0,1,0,1
86320,2001,1,0,0,1,0
86568,2001,1,0,0,1,0
86569,2001,0,0,1,0,1
86571,2001,0,0,0,0,0
86573,2001,1,0,0,1,0
86749,2001,0,0,0,0,0
86755,2001,0,0,0,0,0
86757,2001,1,0,0,1,0
86760,2001,0,0,0,0,0
86865,2001,1,0,0,1,0
86885,2001,0,0,1,0,1
86885,2001,1,0,0,1,0
88564,2001,0,0,0,0,0
91001,2001,0,0,0,0,0
91540,2001,0,0,0,0,0
94001,2001,0,0,0,0,0
95001,2001,1,0,0,1,0
95001,2001,1,0,1,1,1
95015,2001,0,0,0,0,0
95025,2001,1,0,0,1,0
95200,2001,0,0,0,0,0
97001,2001,0,0,0,0,0
97161,2001,0,0,0,0,0
97666,2001,0,0,0,0,0
99001,2001,0,0,0,0,0
99524,2001,0,0,0,0,0
99624,2001,0,0,0,0,0
99773,2001,1,0,0,1,0
5001,2002,0,1,0,1,0
5001,2002,1,0,0,1,0
5001,2002,1,0,1,1,1
5002,2002,0,0,0,0,0
5004,2002,0,0,0,0,0
5021,2002,1,0,0,1,0
5030,2002,0,0,0,0,0
5031,2002,1,0,0,1,0
5034,2002,0,1,0,1,0
5036,2002,0,0,0,0,0
5038,2002,0,0,0,0,0
5040,2002,0,0,0,0,0
5042,2002,0,0,0,0,0
5044,2002,0,0,0,0,0
5045,2002,1,0,0,1,0
5051,2002,0,0,0,0,0
5055,2002,0,0,0,0,0
5059,2002,0,0,0,0,0
5079,2002,0,0,0,0,0
5086,2002,0,0,0,0,0
5088,2002,0,0,1,0,1
5091,2002,0,0,0,0,0
5093,2002,0,0,1,0,1
5101,2002,0,0,0,0,0
5107,2002,0,0,1,0,1
5107,2002,1,0,0,1,0
5113,2002,0,0,0,0,0
5120,2002,0,0,0,0,0
5125,2002,0,0,0,0,0
5129,2002,0,0,0,0,0
5134,2002,0,0,1,0,1
5134,2002,1,0,0,1,0
5134,2002,1,0,1,1,1
5138,2002,0,0,0,0,0
5142,2002,0,0,0,0,0
5145,2002,0,0,0,0,0
5147,2002,1,0,0,1,0
5148,2002,0,0,0,0,0
5150,2002,0,0,0,0,0
5154,2002,0,0,0,0,0
5172,2002,1,0,0,1,0
5172,2002,1,0,0,1,0
5190,2002,0,0,0,0,0
5197,2002,1,0,0,1,0
5206,2002,0,0,0,0,0
5209,2002,0,0,0,0,0
5212,2002,0,1,0,1,0
5234,2002,0,0,1,0,1
5234,2002,1,0,0,1,0
5237,2002,0,0,0,0,0
5240,2002,0,0,0,0,0
5250,2002,0,0,0,0,0
5264,2002,0,0,0,0,0
5266,2002,0,0,0,0,0
5282,2002,0,0,0,0,0
5284,2002,0,0,0,0,0
5306,2002,0,0,0,0,0
5308,2002,0,0,0,0,0
5310,2002,0,0,0,0,0
5313,2002,0,0,1,0,1
5313,2002,1,0,0,1,0
5315,2002,0,0,0,0,0
5318,2002,1,0,0,1,0
5321,2002,0,0,0,0,0
5347,2002,0,0,0,0,0
5353,2002,0,0,0,0,0
5360,2002,0,0,0,0,0
5361,2002,1,0,0,1,0
5361,2002,1,0,1,1,1
5364,2002,0,0,0,0,0
5368,2002,0,0,0,0,0
5376,2002,0,0,0,0,0
5380,2002,0,0,0,0,0
5390,2002,0,0,0,0,0
5400,2002,0,0,0,0,0
5411,2002,0,0,0,0,0
5425,2002,0,0,0,0,0
5440,2002,0,0,0,0,0
5467,2002,0,0,0,0,0
5475,2002,0,0,0,0,0
5480,2002,1,0,0,1,0
5483,2002,0,0,0,0,0
5490,2002,1,0,0,1,0
5495,2002,0,0,0,0,0
5501,2002,0,0,0,0,0
5541,2002,0,0,0,0,0
5543,2002,0,0,0,0,0
5576,2002,0,0,0,0,0
5579,2002,0,0,0,0,0
5585,2002,0,0,0,0,0
5591,2002,0,0,0,0,0
5604,2002,0,1,0,1,0
5604,2002,1,0,0,1,0
5607,2002,0,0,0,0,0
5615,2002,0,0,0,0,0
5628,2002,0,0,0,0,0
5631,2002,0,0,0,0,0
5642,2002,1,0,0,1,0
5647,2002,1,0,0,1,0
5649,2002,0,0,1,0,1
5649,2002,0,1,0,1,0
5649,2002,1,0,0,1,0
5652,2002,0,0,0,0,0
5656,2002,0,0,0,0,0
5658,2002,0,0,0,0,0
5659,2002,0,0,0,0,0
5660,2002,0,1,0,1,0
5660,2002,1,0,0,1,0
5664,2002,0,0,0,0,0
5665,2002,0,0,0,0,0
5667,2002,1,0,0,1,0
5670,2002,1,0,0,1,0
5674,2002,1,0,0,1,0
5679,2002,0,0,0,0,0
5686,2002,0,0,0,0,0
5690,2002,0,0,0,0,0
5697,2002,0,0,0,0,0
5736,2002,0,0,0,0,0
5756,2002,0,0,0,0,0
5761,2002,0,0,0,0,0
5789,2002,0,0,0,0,0
5790,2002,0,0,0,0,0
5792,2002,0,0,0,0,0
5809,2002,0,0,0,0,0
5819,2002,0,0,0,0,0
5837,2002,0,0,0,0,0
5842,2002,0,0,0,0,0
5847,2002,0,0,0,0,0
5854,2002,1,0,0,1,0
5856,2002,0,0,0,0,0
5858,2002,0,0,0,0,0
5861,2002,0,0,0,0,0
5873,2002,1,0,1,1,1
5885,2002,0,0,0,0,0
5887,2002,0,0,1,0,1
5887,2002,0,1,0,1,0
5890,2002,0,0,0,0,0
5893,2002,0,0,1,0,1
5893,2002,1,0,0,1,0
5895,2002,0,0,0,0,0
8001,2002,1,0,0,1,0
8078,2002,0,0,0,0,0
8137,2002,0,0,0,0,0
8141,2002,0,0,0,0,0
8296,2002,0,0,0,0,0
8372,2002,0,0,0,0,0
8421,2002,0,0,1,0,1
8433,2002,0,0,0,0,0
8436,2002,0,0,0,0,0
8520,2002,0,0,0,0,0
8549,2002,0,0,0,0,0
8558,2002,0,0,0,0,0
8560,2002,0,0,0,0,0
8573,2002,0,0,0,0,0
8606,2002,0,0,0,0,0
8634,2002,0,0,0,0,0
8638,2002,0,0,0,0,0
8675,2002,0,0,0,0,0
8685,2002,0,0,0,0,0
8758,2002,0,0,1,0,1
8770,2002,0,0,0,0,0
8832,2002,0,0,0,0,0
8849,2002,0,0,0,0,0
11001,2002,0,0,1,0,1
11001,2002,1,0,0,1,0
11001,2002,1,0,1,1,1
13001,2002,0,0,1,0,1
13001,2002,1,0,0,1,0
13006,2002,0,0,0,0,0
13030,2002,0,0,0,0,0
13042,2002,0,0,0,0,0
13052,2002,0,0,0,0,0
13062,2002,0,0,0,0,0
13074,2002,0,1,0,1,0
13140,2002,0,0,0,0,0
13160,2002,0,0,0,0,0
13188,2002,0,0,0,0,0
13212,2002,0,0,0,0,0
13222,2002,0,0,0,0,0
13244,2002,1,0,0,1,0
13248,2002,0,0,0,0,0
13268,2002,0,0,0,0,0
13300,2002,0,0,0,0,0
13430,2002,0,0,0,0,0
13433,2002,0,0,0,0,0
13440,2002,0,0,0,0,0
13442,2002,0,0,0,0,0
13458,2002,0,0,0,0,0
13468,2002,0,0,0,0,0
13473,2002,0,0,0,0,0
13490,2002,0,0,0,0,0
13549,2002,0,0,0,0,0
13580,2002,0,0,0,0,0
13600,2002,0,0,0,0,0
13620,2002,0,0,0,0,0
13647,2002,0,0,0,0,0
13650,2002,0,0,0,0,0
13654,2002,0,0,0,0,0
13655,2002,0,0,0,0,0
13657,2002,1,0,0,1,0
13667,2002,0,0,0,0,0
13670,2002,1,0,0,1,0
13670,2002,1,0,1,1,1
13673,2002,0,0,0,0,0
13683,2002,0,0,0,0,0
13688,2002,1,0,1,1,1
13744,2002,0,0,0,0,0
13760,2002,0,0,0,0,0
13780,2002,0,0,0,0,0
13810,2002,0,0,0,0,0
13836,2002,1,0,0,1,0
13838,2002,0,0,0,0,0
13873,2002,1,0,0,1,0
13894,2002,0,0,0,0,0
15001,2002,0,0,0,0,0
15022,2002,0,0,0,0,0
15047,2002,0,0,0,0,0
15051,2002,0,0,0,0,0
15087,2002,0,0,0,0,0
15090,2002,0,0,0,0,0
15092,2002,0,0,0,0,0
15097,2002,0,0,0,0,0
15104,2002,0,0,0,0,0
15106,2002,0,0,0,0,0
15109,2002,0,0,0,0,0
15114,2002,0,0,0,0,0
15131,2002,0,0,0,0,0
15135,2002,0,0,0,0,0
15162,2002,0,0,0,0,0
15172,2002,0,0,0,0,0
15176,2002,0,0,0,0,0
15180,2002,0,0,0,0,0
15183,2002,0,0,0,0,0
15185,2002,0,0,0,0,0
15187,2002,0,0,0,0,0
15189,2002,0,0,0,0,0
15204,2002,0,0,0,0,0
15212,2002,0,0,0,0,0
15215,2002,0,0,0,0,0
15218,2002,0,0,0,0,0
15223,2002,0,0,0,0,0
15224,2002,0,0,0,0,0
15226,2002,0,0,0,0,0
15232,2002,0,0,0,0,0
15236,2002,0,0,0,0,0
15238,2002,0,0,0,0,0
15244,2002,0,0,0,0,0
15248,2002,0,0,0,0,0
15272,2002,0,0,0,0,0
15276,2002,0,0,0,0,0
15293,2002,0,0,0,0,0
15296,2002,0,0,0,0,0
15299,2002,0,0,0,0,0
15317,2002,0,0,0,0,0
