"";"mun";"year";"Paramilitaries_VI";"Paramilitaries_CD";"Paramilitaries_CL";"Paramilitaries_IN";"Paramilitaries_RE";"Paramilitaries_UC";"Paramilitaries_All";"Guerrilla_VI";"Guerrilla_CD";"Guerrilla_CL";"Guerrilla_RE";"Guerrilla_UC";"Guerrilla_All";"FARC_VI";"FARC_CD";"FARC_RC";"FARC_RE";"FARC_UC";"FARC_All";"ELN_VI";"ELN_CD";"ELN_RC";"ELN_UC";"ELN_All";"AUC_VI";"AUC_CD";"AUC_RC";"AUC_RE";"AUC_UC";"AUC_All"
"3080";5674;1998;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;1;NA;1;0;1;0;1;0;0;1;0;1;0;1;0;1
"3081";5674;1999;0;1;1;NA;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1
"3082";5674;2000;0;1;1;NA;1;1;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;1;0;1;1;1
"3083";5674;2001;0;1;0;NA;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1
"3084";5674;2002;0;1;1;NA;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;NA;0;0;1
"3085";5674;2003;0;1;1;NA;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1
"3086";5674;2004;0;1;1;NA;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;0;1;0;1
"3087";5674;2005;0;0;0;NA;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;NA;1;1;0;0;0;0;0;0
"3088";5674;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;0;0;0;0
"3089";5674;2007;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;NA;0;0;0
"3090";5674;2008;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"3091";5674;2009;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"3092";5674;2010;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"3093";5674;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3094";5674;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3095";5674;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3096";5674;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3097";5674;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3098";5674;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3099";5674;2017;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3100";5674;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3101";5679;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"3102";5679;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3103";5679;1990;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3104";5679;1991;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3105";5679;1992;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3106";5679;1993;0;1;NA;NA;0;0;1;1;0;NA;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;1;NA;NA;0;1
"3107";5679;1994;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"3108";5679;1995;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"3109";5679;1996;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"3110";5679;1997;0;1;1;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;1
"3111";5679;1998;0;1;1;NA;0;0;1;0;0;1;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"3112";5679;1999;0;1;1;NA;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1
"3113";5679;2000;1;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;NA;0;1;0;1;0;0;0;1
"3114";5679;2001;1;1;1;NA;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1
"3115";5679;2002;1;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;1;0;1;NA;1;0;1
"3116";5679;2003;0;1;1;NA;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;1
"3117";5679;2004;0;1;1;NA;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;NA;0;0;0;1;0;1;0;1
"3118";5679;2005;0;0;0;NA;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;NA;0;1;0;0;0;0;0;0
"3119";5679;2006;0;1;NA;NA;1;0;1;1;1;NA;1;0;1;1;1;0;1;0;1;0;0;NA;0;0;0;1;0;1;0;1
"3120";5679;2007;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"3121";5679;2008;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"3122";5679;2009;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"3123";5679;2010;0;0;NA;0;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"3124";5679;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3125";5679;2012;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3126";5679;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3127";5679;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3128";5679;2015;0;1;NA;1;NA;0;1;1;1;NA;NA;0;1;1;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3129";5679;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3130";5679;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3131";5679;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3132";5686;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"3133";5686;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3134";5686;1990;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3135";5686;1991;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3136";5686;1992;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3137";5686;1993;0;1;NA;NA;1;0;1;1;1;NA;1;0;1;1;1;NA;1;0;1;1;0;NA;0;1;1;1;NA;NA;0;1
"3138";5686;1994;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;NA;0;1
"3139";5686;1995;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;NA;0;1
"3140";5686;1996;0;1;NA;NA;0;1;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;1;1;1;NA;1;1
"3141";5686;1997;0;1;1;NA;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;0;0;0;1
"3142";5686;1998;0;1;1;NA;1;0;1;1;1;0;1;0;1;1;1;NA;1;0;1;0;0;0;0;0;0;1;0;0;0;1
"3143";5686;1999;0;1;0;NA;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;1
"3144";5686;2000;0;1;1;NA;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;NA;0;0;1;1;0;1;1;1
"3145";5686;2001;0;1;0;NA;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1
"3146";5686;2002;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;NA;1;0;1
"3147";5686;2003;0;1;0;NA;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1
"3148";5686;2004;0;1;1;NA;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;NA;0;0;0;1;0;1;0;1
"3149";5686;2005;0;1;1;NA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;1;0;1
"3150";5686;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;0;0;0;0
"3151";5686;2007;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;1;NA;0;0;1
"3152";5686;2008;0;0;NA;0;0;0;0;1;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"3153";5686;2009;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"3154";5686;2010;0;0;NA;1;0;0;1;0;1;NA;0;0;1;0;1;NA;0;0;1;0;0;0;0;0;0;0;NA;0;0;0
"3155";5686;2011;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3156";5686;2012;1;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3157";5686;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3158";5686;2014;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3159";5686;2015;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3160";5686;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3161";5686;2017;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3162";5686;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3163";5690;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"3164";5690;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3165";5690;1990;0;NA;NA;NA;0;0;0;1;NA;NA;1;0;1;0;NA;0;0;0;0;1;NA;NA;0;1;0;NA;NA;NA;0;0
"3166";5690;1991;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3167";5690;1992;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3168";5690;1993;0;1;NA;NA;0;0;1;0;1;NA;1;0;1;0;1;NA;1;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3169";5690;1994;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;0;NA;0;1
"3170";5690;1995;0;1;NA;NA;1;0;1;1;1;NA;1;0;1;0;0;0;0;0;0;1;1;NA;0;1;0;1;0;NA;0;1
"3171";5690;1996;0;1;NA;NA;1;0;1;0;0;NA;0;1;1;0;0;0;0;0;0;0;0;NA;1;1;0;1;0;NA;0;1
"3172";5690;1997;0;1;1;NA;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;1;1;1;1
"3173";5690;1998;0;1;1;NA;1;0;1;1;1;0;1;0;1;0;0;NA;0;0;0;1;1;0;0;1;0;1;0;0;0;1
"3174";5690;1999;1;1;0;NA;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1
"3175";5690;2000;1;1;1;NA;1;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;NA;0;1;0;1;0;1;0;1
"3176";5690;2001;0;1;0;NA;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1
"3177";5690;2002;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;NA;1;0;1
"3178";5690;2003;0;1;1;NA;1;0;1;1;1;0;1;1;1;0;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1
"3179";5690;2004;0;1;1;NA;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;NA;0;1;0;1;1;1;0;1
"3180";5690;2005;0;0;0;NA;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;NA;1;1;0;0;0;0;0;0
"3181";5690;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;0;0;0;0
"3182";5690;2007;1;0;NA;NA;0;0;1;1;1;NA;1;0;1;1;1;0;1;0;1;0;1;NA;0;1;0;0;NA;0;0;0
"3183";5690;2008;1;0;NA;0;0;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;NA;0;0;0
"3184";5690;2009;0;0;NA;0;0;0;0;0;1;NA;0;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;NA;0;0;0
"3185";5690;2010;0;0;NA;1;0;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
"3186";5690;2011;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3187";5690;2012;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3188";5690;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3189";5690;2014;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3190";5690;2015;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3191";5690;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3192";5690;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3193";5690;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3194";5697;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"3195";5697;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3196";5697;1990;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3197";5697;1991;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3198";5697;1992;0;NA;NA;NA;1;0;1;0;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3199";5697;1993;0;1;NA;NA;1;0;1;0;0;NA;0;0;0;0;0;NA;0;0;0;0;0;NA;0;0;0;1;NA;NA;0;1
"3200";5697;1994;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"3201";5697;1995;0;1;NA;NA;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;1;0;NA;0;1
"3202";5697;1996;0;1;NA;NA;1;1;1;1;1;NA;1;0;1;0;0;0;0;0;0;1;1;NA;0;1;0;1;1;NA;1;1
"3203";5697;1997;0;1;0;NA;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;NA;0;1;0;1;0;0;0;1
"3204";5697;1998;0;1;1;NA;1;0;1;1;1;1;1;0;1;1;1;NA;1;0;1;1;1;0;0;1;1;1;0;0;0;1
"3205";5697;1999;0;1;1;NA;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1
"3206";5697;2000;1;1;1;NA;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;NA;0;1;1;1;0;1;0;1
"3207";5697;2001;1;1;1;NA;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1
"3208";5697;2002;0;1;0;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;NA;1;0;1
"3209";5697;2003;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1
"3210";5697;2004;0;1;1;NA;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;1;1;0;1;0;1
"3211";5697;2005;0;1;0;NA;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;0;0;0;1
"3212";5697;2006;0;0;NA;NA;0;0;0;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;0;0;0;0;0
"3213";5697;2007;0;0;NA;NA;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;NA;0;0;0
"3214";5697;2008;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;NA;0;0;0
"3215";5697;2009;0;0;NA;0;0;0;0;0;1;NA;1;0;1;0;1;0;1;0;1;0;0;NA;0;0;0;0;NA;0;0;0
"3216";5697;2010;0;0;NA;0;1;0;1;0;1;NA;0;0;1;0;1;NA;0;0;1;0;1;0;0;1;0;0;NA;0;0;0
"3217";5697;2011;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3218";5697;2012;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;0;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3219";5697;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3220";5697;2014;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3221";5697;2015;0;1;NA;0;NA;0;1;1;1;NA;NA;0;1;1;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3222";5697;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3223";5697;2017;0;1;NA;0;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3224";5697;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3225";5736;1988;1;NA;NA;NA;0;NA;1;1;NA;NA;1;NA;1;0;NA;NA;0;NA;0;1;NA;NA;NA;1;0;NA;NA;NA;NA;0
"3226";5736;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3227";5736;1990;0;NA;NA;NA;1;0;1;1;NA;NA;0;1;1;0;NA;0;0;1;1;1;NA;NA;0;1;0;NA;NA;NA;0;0
"3228";5736;1991;0;NA;NA;NA;1;0;1;0;NA;NA;1;0;1;0;NA;0;1;0;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3229";5736;1992;0;NA;NA;NA;1;0;1;0;NA;NA;1;1;1;0;NA;NA;1;1;1;0;NA;NA;0;0;0;NA;NA;NA;0;0
"3230";5736;1993;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;1;NA;0;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3231";5736;1994;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;NA;0;1;0;1;0;NA;0;1
"3232";5736;1995;0;1;NA;NA;1;0;1;0;1;NA;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;NA;0;1
"3233";5736;1996;0;1;NA;NA;1;0;1;1;1;NA;1;1;1;0;0;0;0;0;0;1;1;NA;1;1;0;1;0;NA;0;1
"3234";5736;1997;0;1;1;NA;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;NA;0;1;0;1;0;0;1;1
"3235";5736;1998;1;1;0;NA;0;0;1;1;1;1;1;1;1;1;0;NA;0;0;0;1;1;0;1;1;0;1;0;0;0;1
"3236";5736;1999;0;1;0;NA;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1
"3237";5736;2000;1;1;1;NA;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;NA;1;1;1;1;0;1;0;1
"3238";5736;2001;1;1;1;NA;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;1;1;1
"3239";5736;2002;0;1;0;NA;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;NA;1;0;1
"3240";5736;2003;0;1;1;NA;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1
"3241";5736;2004;1;1;0;NA;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;NA;0;1;1;1;0;1;0;1
"3242";5736;2005;0;1;0;NA;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;NA;0;1;1;1;0;1;0;1
"3243";5736;2006;0;1;NA;NA;0;0;1;0;1;NA;1;1;1;0;1;0;1;0;1;0;1;NA;1;1;0;1;0;0;0;1
"3244";5736;2007;1;1;NA;NA;0;0;1;1;1;NA;1;0;1;1;1;0;1;0;1;0;1;NA;0;1;1;1;NA;0;0;1
"3245";5736;2008;1;1;NA;0;0;0;1;0;1;NA;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;NA;0;0;1
"3246";5736;2009;0;0;NA;1;0;0;1;0;1;NA;1;0;1;0;0;0;1;0;1;0;1;NA;0;1;0;0;NA;0;0;0
"3247";5736;2010;1;0;NA;1;1;0;1;0;1;NA;0;0;1;0;1;NA;0;0;1;0;0;0;0;0;0;0;NA;0;0;0
"3248";5736;2011;1;1;NA;1;NA;0;1;1;1;NA;NA;0;1;0;1;0;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3249";5736;2012;1;1;NA;1;NA;0;1;0;1;NA;NA;1;1;0;1;0;NA;1;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3250";5736;2013;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;NA;0;1;0;1;NA;0;1;0;1;NA;NA;0;1
"3251";5736;2014;0;1;NA;1;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3252";5736;2015;1;1;NA;1;NA;0;1;1;1;NA;NA;1;1;1;0;NA;NA;0;0;0;1;NA;1;1;0;1;NA;NA;0;1
"3253";5736;2016;0;1;NA;NA;NA;0;1;0;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3254";5736;2017;1;1;NA;1;NA;0;1;1;1;NA;NA;0;1;0;0;NA;NA;0;0;0;1;NA;0;1;0;1;NA;NA;0;1
"3255";5736;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3256";5756;1988;0;NA;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;0;NA;0;0;NA;NA;NA;0;0;NA;NA;NA;NA;0
"3257";5756;1989;0;NA;NA;NA;0;0;0;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;NA;NA;0;0;0;NA;NA;NA;0;0
