"","mun","year","Departamento","Municipio","Narcopara","Rastrojos","Urabenos","Aguilas_Negras","Paisas","Otros","Paramilitaries","Bloque_Meta","Clan_Del_Golfo","EPL_Los Pelusos"
"6790",13780,2015,"BOLIVAR","TALAIGUA NUEVO",0,0,NA,0,NA,0,0,NA,0,0
"6791",13810,2015,"BOLIVAR","TIQUISIO",1,0,NA,0,NA,0,1,NA,1,0
"6792",13836,2015,"BOLIVAR","TURBACO",0,0,NA,0,NA,0,0,NA,0,0
"6793",13838,2015,"BOLIVAR","TURBANA",0,0,NA,0,NA,0,0,NA,0,0
"6794",13873,2015,"BOLIVAR","VILLANUEVA",1,0,NA,0,NA,0,1,NA,1,0
"6795",13894,2015,"BOLIVAR","ZAMBRANO",0,0,NA,0,NA,0,0,NA,0,0
"6796",15001,2015,"BOYACA","TUNJA",0,0,NA,0,NA,0,0,NA,0,0
"6797",15022,2015,"BOYACA","ALMEIDA",0,0,NA,0,NA,0,0,NA,0,0
"6798",15047,2015,"BOYACA","AQUITANIA",0,0,NA,0,NA,0,0,NA,0,0
"6799",15051,2015,"BOYACA","ARCABUCO",0,0,NA,0,NA,0,0,NA,0,0
"6800",15087,2015,"BOYACA","BELEN",0,0,NA,0,NA,0,0,NA,0,0
"6801",15090,2015,"BOYACA","BERBEO",0,0,NA,0,NA,0,0,NA,0,0
"6802",15092,2015,"BOYACA","BETEITIVA",0,0,NA,0,NA,0,0,NA,0,0
"6803",15097,2015,"BOYACA","BOAVITA",0,0,NA,0,NA,0,0,NA,0,0
"6804",15104,2015,"BOYACA","BOYACA",0,0,NA,0,NA,0,0,NA,0,0
"6805",15106,2015,"BOYACA","BRICEÐO",0,0,NA,0,NA,0,0,NA,0,0
"6806",15109,2015,"BOYACA","BUENAVISTA",0,0,NA,0,NA,0,0,NA,0,0
"6807",15114,2015,"BOYACA","BUSBANZA",0,0,NA,0,NA,0,0,NA,0,0
"6808",15131,2015,"BOYACA","CALDAS",0,0,NA,0,NA,0,0,NA,0,0
"6809",15135,2015,"BOYACA","CAMPOHERMOSO",0,0,NA,0,NA,0,0,NA,0,0
"6810",15162,2015,"BOYACA","CERINZA",0,0,NA,0,NA,0,0,NA,0,0
"6811",15172,2015,"BOYACA","CHINAVITA",0,0,NA,0,NA,0,0,NA,0,0
"6812",15176,2015,"BOYACA","CHIQUINQUIRA",0,0,NA,0,NA,0,0,NA,0,0
"6813",15180,2015,"BOYACA","CHISCAS",0,0,NA,0,NA,0,0,NA,0,0
"6814",15183,2015,"BOYACA","CHITA",0,0,NA,0,NA,0,0,NA,0,0
"6815",15185,2015,"BOYACA","CHITARAQUE",0,0,NA,0,NA,0,0,NA,0,0
"6816",15187,2015,"BOYACA","CHIVATA",0,0,NA,0,NA,0,0,NA,0,0
"6817",15189,2015,"BOYACA","CIENAGA",0,0,NA,0,NA,0,0,NA,0,0
"6818",15204,2015,"BOYACA","COMBITA",0,0,NA,0,NA,0,0,NA,0,0
"6819",15212,2015,"BOYACA","COPER",0,0,NA,0,NA,0,0,NA,0,0
"6820",15215,2015,"BOYACA","CORRALES",0,0,NA,0,NA,0,0,NA,0,0
"6821",15218,2015,"BOYACA","COVARACHIA",0,0,NA,0,NA,0,0,NA,0,0
"6822",15223,2015,"BOYACA","CUBARA",0,0,NA,0,NA,0,0,NA,0,0
"6823",15224,2015,"BOYACA","CUCAITA",0,0,NA,0,NA,0,0,NA,0,0
"6824",15226,2015,"BOYACA","CUITIVA",0,0,NA,0,NA,0,0,NA,0,0
"6825",15232,2015,"BOYACA","CHIQUIZA",0,0,NA,0,NA,0,0,NA,0,0
"6826",15236,2015,"BOYACA","CHIVOR",0,0,NA,0,NA,0,0,NA,0,0
"6827",15238,2015,"BOYACA","DUITAMA",0,0,NA,0,NA,0,0,NA,0,0
"6828",15244,2015,"BOYACA","EL COCUY",0,0,NA,0,NA,0,0,NA,0,0
"6829",15248,2015,"BOYACA","EL ESPINO",0,0,NA,0,NA,0,0,NA,0,0
"6830",15272,2015,"BOYACA","FIRAVITOBA",0,0,NA,0,NA,0,0,NA,0,0
"6831",15276,2015,"BOYACA","FLORESTA",0,0,NA,0,NA,0,0,NA,0,0
"6832",15293,2015,"BOYACA","GACHANTIVA",0,0,NA,0,NA,0,0,NA,0,0
"6833",15296,2015,"BOYACA","GAMEZA",0,0,NA,0,NA,0,0,NA,0,0
"6834",15299,2015,"BOYACA","GARAGOA",0,0,NA,0,NA,0,0,NA,0,0
"6835",15317,2015,"BOYACA","GUACAMAYAS",0,0,NA,0,NA,0,0,NA,0,0
"6836",15322,2015,"BOYACA","GUATEQUE",0,0,NA,0,NA,0,0,NA,0,0
"6837",15325,2015,"BOYACA","GUAYATA",0,0,NA,0,NA,0,0,NA,0,0
"6838",15332,2015,"BOYACA","GUICAN",0,0,NA,0,NA,0,0,NA,0,0
"6839",15362,2015,"BOYACA","IZA",0,0,NA,0,NA,0,0,NA,0,0
"6840",15367,2015,"BOYACA","JENESANO",0,0,NA,0,NA,0,0,NA,0,0
"6841",15368,2015,"BOYACA","JERICO",0,0,NA,0,NA,0,0,NA,0,0
"6842",15377,2015,"BOYACA","LABRANZAGRANDE",0,0,NA,0,NA,0,0,NA,0,0
"6843",15380,2015,"BOYACA","LA CAPILLA",0,0,NA,0,NA,0,0,NA,0,0
"6844",15401,2015,"BOYACA","LA VICTORIA",0,0,NA,0,NA,0,0,NA,0,0
"6845",15403,2015,"BOYACA","LA UVITA",0,0,NA,0,NA,0,0,NA,0,0
"6846",15407,2015,"BOYACA","VILLA DE LEYVA",0,0,NA,0,NA,0,0,NA,0,0
"6847",15425,2015,"BOYACA","MACANAL",0,0,NA,0,NA,0,0,NA,0,0
"6848",15442,2015,"BOYACA","MARIPI",0,0,NA,0,NA,0,0,NA,0,0
"6849",15455,2015,"BOYACA","MIRAFLORES",0,0,NA,0,NA,0,0,NA,0,0
"6850",15464,2015,"BOYACA","MONGUA",0,0,NA,0,NA,0,0,NA,0,0
"6851",15466,2015,"BOYACA","MONGUI",0,0,NA,0,NA,0,0,NA,0,0
"6852",15469,2015,"BOYACA","MONIQUIRA",0,0,NA,0,NA,0,0,NA,0,0
"6853",15476,2015,"BOYACA","MOTAVITA",0,0,NA,0,NA,0,0,NA,0,0
"6854",15480,2015,"BOYACA","MUZO",0,0,NA,0,NA,0,0,NA,0,0
"6855",15491,2015,"BOYACA","NOBSA",0,0,NA,0,NA,0,0,NA,0,0
"6856",15494,2015,"BOYACA","NUEVO COLON",0,0,NA,0,NA,0,0,NA,0,0
"6857",15500,2015,"BOYACA","OICATA",0,0,NA,0,NA,0,0,NA,0,0
"6858",15507,2015,"BOYACA","OTANCHE",0,0,NA,0,NA,0,0,NA,0,0
"6859",15511,2015,"BOYACA","PACHAVITA",0,0,NA,0,NA,0,0,NA,0,0
"6860",15514,2015,"BOYACA","PAEZ",0,0,NA,0,NA,0,0,NA,0,0
"6861",15516,2015,"BOYACA","PAIPA",0,0,NA,0,NA,0,0,NA,0,0
"6862",15518,2015,"BOYACA","PAJARITO",0,0,NA,0,NA,0,0,NA,0,0
"6863",15522,2015,"BOYACA","PANQUEBA",0,0,NA,0,NA,0,0,NA,0,0
"6864",15531,2015,"BOYACA","PAUNA",0,0,NA,0,NA,0,0,NA,0,0
"6865",15533,2015,"BOYACA","PAYA",1,0,NA,1,NA,0,1,NA,0,0
"6866",15537,2015,"BOYACA","PAZ DE RIO",0,0,NA,0,NA,0,0,NA,0,0
"6867",15542,2015,"BOYACA","PESCA",0,0,NA,0,NA,0,0,NA,0,0
"6868",15550,2015,"BOYACA","PISVA",0,0,NA,0,NA,0,0,NA,0,0
"6869",15572,2015,"BOYACA","PUERTO BOYACA",1,0,NA,0,NA,0,1,NA,1,0
"6870",15580,2015,"BOYACA","QUIPAMA",0,0,NA,0,NA,0,0,NA,0,0
"6871",15599,2015,"BOYACA","RAMIRIQUI",0,0,NA,0,NA,0,0,NA,0,0
"6872",15600,2015,"BOYACA","RAQUIRA",0,0,NA,0,NA,0,0,NA,0,0
"6873",15621,2015,"BOYACA","RONDON",0,0,NA,0,NA,0,0,NA,0,0
"6874",15632,2015,"BOYACA","SABOYA",0,0,NA,0,NA,0,0,NA,0,0
"6875",15638,2015,"BOYACA","SACHICA",0,0,NA,0,NA,0,0,NA,0,0
"6876",15646,2015,"BOYACA","SAMACA",0,0,NA,0,NA,0,0,NA,0,0
"6877",15660,2015,"BOYACA","SAN EDUARDO",0,0,NA,0,NA,0,0,NA,0,0
"6878",15664,2015,"BOYACA","SAN JOSE DE PARE",0,0,NA,0,NA,0,0,NA,0,0
"6879",15667,2015,"BOYACA","SAN LUIS DE GACENO",0,0,NA,0,NA,0,0,NA,0,0
"6880",15673,2015,"BOYACA","SAN MATEO",0,0,NA,0,NA,0,0,NA,0,0
"6881",15676,2015,"BOYACA","SAN MIGUEL DE SEMA",0,0,NA,0,NA,0,0,NA,0,0
"6882",15681,2015,"BOYACA","SAN PABLO DE BORBUR",0,0,NA,0,NA,0,0,NA,0,0
"6883",15686,2015,"BOYACA","SANTANA",0,0,NA,0,NA,0,0,NA,0,0
"6884",15690,2015,"BOYACA","SANTA MARIA",0,0,NA,0,NA,0,0,NA,0,0
"6885",15693,2015,"BOYACA","SANTA ROSA DE VITERB",0,0,NA,0,NA,0,0,NA,0,0
"6886",15696,2015,"BOYACA","SANTA SOFIA",0,0,NA,0,NA,0,0,NA,0,0
"6887",15720,2015,"BOYACA","SATIVANORTE",0,0,NA,0,NA,0,0,NA,0,0
"6888",15723,2015,"BOYACA","SATIVASUR",0,0,NA,0,NA,0,0,NA,0,0
"6889",15740,2015,"BOYACA","SIACHOQUE",0,0,NA,0,NA,0,0,NA,0,0
"6890",15753,2015,"BOYACA","SOATA",0,0,NA,0,NA,0,0,NA,0,0
"6891",15755,2015,"BOYACA","SOCOTA",0,0,NA,0,NA,0,0,NA,0,0
"6892",15757,2015,"BOYACA","SOCHA",0,0,NA,0,NA,0,0,NA,0,0
"6893",15759,2015,"BOYACA","SOGAMOSO",0,0,NA,0,NA,0,0,NA,0,0
"6894",15761,2015,"BOYACA","SOMONDOCO",0,0,NA,0,NA,0,0,NA,0,0
"6895",15762,2015,"BOYACA","SORA",0,0,NA,0,NA,0,0,NA,0,0
"6896",15763,2015,"BOYACA","SOTAQUIRA",0,0,NA,0,NA,0,0,NA,0,0
"6897",15764,2015,"BOYACA","SORACA",0,0,NA,0,NA,0,0,NA,0,0
"6898",15774,2015,"BOYACA","SUSACON",0,0,NA,0,NA,0,0,NA,0,0
"6899",15776,2015,"BOYACA","SUTAMARCHAN",0,0,NA,0,NA,0,0,NA,0,0
"6900",15778,2015,"BOYACA","SUTATENZA",0,0,NA,0,NA,0,0,NA,0,0
"6901",15790,2015,"BOYACA","TASCO",0,0,NA,0,NA,0,0,NA,0,0
"6902",15798,2015,"BOYACA","TENZA",0,0,NA,0,NA,0,0,NA,0,0
"6903",15804,2015,"BOYACA","TIBANA",0,0,NA,0,NA,0,0,NA,0,0
"6904",15806,2015,"BOYACA","TIBASOSA",0,0,NA,0,NA,0,0,NA,0,0
"6905",15808,2015,"BOYACA","TINJACA",0,0,NA,0,NA,0,0,NA,0,0
"6906",15810,2015,"BOYACA","TIPACOQUE",0,0,NA,0,NA,0,0,NA,0,0
"6907",15814,2015,"BOYACA","TOCA",0,0,NA,0,NA,0,0,NA,0,0
"6908",15816,2015,"BOYACA","TOGUI",0,0,NA,0,NA,0,0,NA,0,0
"6909",15820,2015,"BOYACA","TOPAGA",0,0,NA,0,NA,0,0,NA,0,0
"6910",15822,2015,"BOYACA","TOTA",0,0,NA,0,NA,0,0,NA,0,0
"6911",15832,2015,"BOYACA","TUNUNGUA",0,0,NA,0,NA,0,0,NA,0,0
"6912",15835,2015,"BOYACA","TURMEQUE",0,0,NA,0,NA,0,0,NA,0,0
"6913",15837,2015,"BOYACA","TUTA",0,0,NA,0,NA,0,0,NA,0,0
"6914",15839,2015,"BOYACA","TUTASA",0,0,NA,0,NA,0,0,NA,0,0
"6915",15842,2015,"BOYACA","UMBITA",0,0,NA,0,NA,0,0,NA,0,0
"6916",15861,2015,"BOYACA","VENTAQUEMADA",0,0,NA,0,NA,0,0,NA,0,0
"6917",15879,2015,"BOYACA","VIRACACHA",0,0,NA,0,NA,0,0,NA,0,0
"6918",15897,2015,"BOYACA","ZETAQUIRA",0,0,NA,0,NA,0,0,NA,0,0
"6919",17001,2015,"CALDAS","MANIZALES",0,0,NA,0,NA,0,0,NA,0,0
"6920",17013,2015,"CALDAS","AGUADAS",0,0,NA,0,NA,0,0,NA,0,0
"6921",17042,2015,"CALDAS","ANSERMA",0,0,NA,0,NA,0,0,NA,0,0
"6922",17050,2015,"CALDAS","ARANZAZU",0,0,NA,0,NA,0,0,NA,0,0
"6923",17088,2015,"CALDAS","BELALCAZAR",0,0,NA,0,NA,0,0,NA,0,0
"6924",17174,2015,"CALDAS","CHINCHINA",1,0,NA,0,NA,0,1,NA,1,0
"6925",17272,2015,"CALDAS","FILADELFIA",0,0,NA,0,NA,0,0,NA,0,0
"6926",17380,2015,"CALDAS","LA DORADA",1,0,NA,0,NA,1,1,NA,0,0
"6927",17388,2015,"CALDAS","LA MERCED",0,0,NA,0,NA,0,0,NA,0,0
"6928",17433,2015,"CALDAS","MANZANARES",0,0,NA,0,NA,0,0,NA,0,0
"6929",17442,2015,"CALDAS","MARMATO",1,0,NA,0,NA,0,1,NA,1,0
"6930",17444,2015,"CALDAS","MARQUETALIA",0,0,NA,0,NA,0,0,NA,0,0
"6931",17446,2015,"CALDAS","MARULANDA",0,0,NA,0,NA,0,0,NA,0,0
"6932",17486,2015,"CALDAS","NEIRA",0,0,NA,0,NA,0,0,NA,0,0
"6933",17495,2015,"CALDAS","NORCASIA",0,0,NA,0,NA,0,0,NA,0,0
"6934",17513,2015,"CALDAS","PACORA",0,0,NA,0,NA,0,0,NA,0,0
"6935",17524,2015,"CALDAS","PALESTINA",0,0,NA,0,NA,0,0,NA,0,0
"6936",17541,2015,"CALDAS","PENSILVANIA",0,0,NA,0,NA,0,0,NA,0,0
"6937",17614,2015,"CALDAS","RIOSUCIO",1,0,NA,0,NA,0,1,NA,1,0
"6938",17616,2015,"CALDAS","RISARALDA",0,0,NA,0,NA,0,0,NA,0,0
"6939",17653,2015,"CALDAS","SALAMINA",0,0,NA,0,NA,0,0,NA,0,0
"6940",17662,2015,"CALDAS","SAMANA",0,0,NA,0,NA,0,0,NA,0,0
"6941",17665,2015,"CALDAS","SAN JOSE",0,0,NA,0,NA,0,0,NA,0,0
"6942",17777,2015,"CALDAS","SUPIA",1,0,NA,0,NA,0,1,NA,1,0
"6943",17867,2015,"CALDAS","VICTORIA",0,0,NA,0,NA,0,0,NA,0,0
"6944",17873,2015,"CALDAS","VILLAMARIA",0,0,NA,0,NA,0,0,NA,0,0
"6945",17877,2015,"CALDAS","VITERBO",0,0,NA,0,NA,0,0,NA,0,0
"6946",18001,2015,"CAQUETA","FLORENCIA",0,0,NA,0,NA,0,0,NA,0,0
"6947",18029,2015,"CAQUETA","ALBANIA",0,0,NA,0,NA,0,0,NA,0,0
"6948",18094,2015,"CAQUETA","BELEN DE LOS A.",0,0,NA,0,NA,0,0,NA,0,0
"6949",18150,2015,"CAQUETA","CARTAGENA DEL CHAIRA",1,0,NA,0,NA,1,1,NA,0,0
"6950",18205,2015,"CAQUETA","CURILLO",0,0,NA,0,NA,0,0,NA,0,0
"6951",18247,2015,"CAQUETA","EL DONCELLO",1,0,NA,0,NA,1,1,NA,0,0
"6952",18256,2015,"CAQUETA","EL PAJIL",1,0,NA,0,NA,1,1,NA,0,0
"6953",18410,2015,"CAQUETA","LA MONTANITA",0,0,NA,0,NA,0,0,NA,0,0
"6954",18460,2015,"CAQUETA","MILAN",0,0,NA,0,NA,0,0,NA,0,0
"6955",18479,2015,"CAQUETA","MORELIA",0,0,NA,0,NA,0,0,NA,0,0
"6956",18592,2015,"CAQUETA","PUERTO RICO",0,0,NA,0,NA,0,0,NA,0,0
"6957",18610,2015,"CAQUETA","SAN JOSE FRAGUA",0,0,NA,0,NA,0,0,NA,0,0
"6958",18753,2015,"CAQUETA","SAN VICENTE CAGUAN",1,0,NA,1,NA,1,1,NA,0,0
"6959",18756,2015,"CAQUETA","SOLANO",0,0,NA,0,NA,0,0,NA,0,0
"6960",18785,2015,"CAQUETA","SOLITA",0,0,NA,0,NA,0,0,NA,0,0
"6961",18860,2015,"CAQUETA","VALPARAISO",0,0,NA,0,NA,0,0,NA,0,0
"6962",19001,2015,"CAUCA","POPAYAN",1,0,NA,1,NA,0,1,NA,1,0
"6963",19022,2015,"CAUCA","ALMAGUER",1,0,NA,0,NA,1,1,NA,1,0
"6964",19050,2015,"CAUCA","ARGELIA",1,1,NA,0,NA,0,1,NA,0,0
"6965",19075,2015,"CAUCA","BALBOA",1,1,NA,0,NA,0,1,NA,0,0
"6966",19100,2015,"CAUCA","BOLIVAR",0,0,NA,0,NA,0,0,NA,0,0
"6967",19110,2015,"CAUCA","BUENOS AIRES",1,0,NA,1,NA,0,1,NA,0,0
"6968",19130,2015,"CAUCA","CAJIBIO",1,0,NA,0,NA,0,1,NA,1,0
"6969",19137,2015,"CAUCA","CALDONO",1,0,NA,0,NA,1,1,NA,1,0
"6970",19142,2015,"CAUCA","CALOTO",1,1,NA,1,NA,0,1,NA,1,0
"6971",19212,2015,"CAUCA","CORINTO",1,1,NA,1,NA,1,1,NA,1,0
"6972",19256,2015,"CAUCA","EL TAMBO",1,0,NA,1,NA,1,1,NA,1,0
"6973",19290,2015,"CAUCA","FLORENCIA",0,0,NA,0,NA,0,0,NA,0,0
"6974",19318,2015,"CAUCA","GUAPI",1,0,NA,1,NA,0,1,NA,0,0
"6975",19355,2015,"CAUCA","INZA",1,1,NA,0,NA,0,1,NA,0,0
"6976",19364,2015,"CAUCA","JAMBALO",0,0,NA,0,NA,0,0,NA,0,0
"6977",19392,2015,"CAUCA","LA SIERRA",0,0,NA,0,NA,0,0,NA,0,0
"6978",19397,2015,"CAUCA","LA VEGA",0,0,NA,0,NA,0,0,NA,0,0
"6979",19418,2015,"CAUCA","LOPEZ DE MICAY",0,0,NA,0,NA,0,0,NA,0,0
"6980",19450,2015,"CAUCA","MERCADERES",0,0,NA,0,NA,0,0,NA,0,0
"6981",19455,2015,"CAUCA","MIRANDA",1,1,NA,1,NA,0,1,NA,1,0
"6982",19473,2015,"CAUCA","MORALES",0,0,NA,0,NA,0,0,NA,0,0
"6983",19513,2015,"CAUCA","PADILLA",1,0,NA,0,NA,0,1,NA,1,0
"6984",19517,2015,"CAUCA","PAEZ",0,0,NA,0,NA,0,0,NA,0,0
"6985",19532,2015,"CAUCA","PATIA (EL BORDO)",1,0,NA,0,NA,1,1,NA,1,0
"6986",19533,2015,"CAUCA","PIAMONTE",1,0,NA,1,NA,0,1,NA,0,0
"6987",19548,2015,"CAUCA","PIENDAMO",0,0,NA,0,NA,0,0,NA,0,0
"6988",19573,2015,"CAUCA","PUERTO TEJADA",0,0,NA,0,NA,0,0,NA,0,0
"6989",19585,2015,"CAUCA","PURACE",0,0,NA,0,NA,0,0,NA,0,0
"6990",19622,2015,"CAUCA","ROSAS",0,0,NA,0,NA,0,0,NA,0,0
"6991",19693,2015,"CAUCA","SAN SEBASTIAN",0,0,NA,0,NA,0,0,NA,0,0
"6992",19698,2015,"CAUCA","SANTANDER DE Q.",1,0,NA,1,NA,1,1,NA,1,0
"6993",19701,2015,"CAUCA","SANTA ROSA",0,0,NA,0,NA,0,0,NA,0,0
"6994",19743,2015,"CAUCA","SILVIA",0,0,NA,0,NA,0,0,NA,0,0
"6995",19760,2015,"CAUCA","SOTARA",0,0,NA,0,NA,0,0,NA,0,0
"6996",19780,2015,"CAUCA","SUAREZ",1,0,NA,0,NA,1,1,NA,0,0
"6997",19785,2015,"CAUCA","SUCRE",0,0,NA,0,NA,0,0,NA,0,0
"6998",19807,2015,"CAUCA","TIMBIO",0,0,NA,0,NA,0,0,NA,0,0
"6999",19809,2015,"CAUCA","TIMBIQUI",1,0,NA,0,NA,0,1,NA,1,0
"7000",19821,2015,"CAUCA","TORIBIO",1,0,NA,1,NA,0,1,NA,1,0
"7001",19824,2015,"CAUCA","TOTORO",0,0,NA,0,NA,0,0,NA,0,0
"7002",19845,2015,"CAUCA","VILLA RICA",1,0,NA,1,NA,0,1,NA,0,0
"7003",20001,2015,"CESAR","VALLEDUPAR",1,1,NA,0,NA,0,1,NA,1,0
"7004",20011,2015,"CESAR","AGUACHICA",1,0,NA,1,NA,0,1,NA,1,0
"7005",20013,2015,"CESAR","AGUSTIN CODAZZI",0,0,NA,0,NA,0,0,NA,0,0
"7006",20032,2015,"CESAR","ASTREA",1,0,NA,0,NA,0,1,NA,1,0
"7007",20045,2015,"CESAR","BECERRIL",1,0,NA,0,NA,0,1,NA,1,0
"7008",20060,2015,"CESAR","BOSCONIA",0,0,NA,0,NA,0,0,NA,0,0
"7009",20175,2015,"CESAR","CHIMICHAGUA",1,0,NA,0,NA,0,1,NA,1,0
"7010",20178,2015,"CESAR","CHIRIGUANA",1,1,NA,0,NA,0,1,NA,0,0
"7011",20228,2015,"CESAR","CURUMANI",0,0,NA,0,NA,0,0,NA,0,0
"7012",20238,2015,"CESAR","EL COPEY",1,0,NA,0,NA,0,1,NA,1,0
"7013",20250,2015,"CESAR","EL PASO",1,0,NA,0,NA,0,1,NA,1,0
"7014",20295,2015,"CESAR","GAMARRA",0,0,NA,0,NA,0,0,NA,0,0
"7015",20310,2015,"CESAR","GONZALEZ",0,0,NA,0,NA,0,0,NA,0,0
"7016",20383,2015,"CESAR","LA GLORIA",0,0,NA,0,NA,0,0,NA,0,0
"7017",20400,2015,"CESAR","LA JAGUA DE IBIRICO",1,1,NA,0,NA,0,1,NA,1,0
"7018",20443,2015,"CESAR","MANAURE",0,0,NA,0,NA,0,0,NA,0,0
"7019",20517,2015,"CESAR","PAILITAS",0,0,NA,0,NA,0,0,NA,0,0
"7020",20550,2015,"CESAR","PELAYA",1,0,NA,0,NA,0,1,NA,1,0
"7021",20570,2015,"CESAR","PUEBLO BELLO",0,0,NA,0,NA,0,0,NA,0,0
"7022",20614,2015,"CESAR","RIO DE ORO",1,0,NA,0,NA,0,1,NA,1,0
"7023",20621,2015,"CESAR","LA PAZ",0,0,NA,0,NA,0,0,NA,0,0
"7024",20710,2015,"CESAR","SAN ALBERTO",0,0,NA,0,NA,0,0,NA,0,0
"7025",20750,2015,"CESAR","SAN DIEGO",0,0,NA,0,NA,0,0,NA,0,0
"7026",20770,2015,"CESAR","SAN MARTIN",0,0,NA,0,NA,0,0,NA,0,0
"7027",20787,2015,"CESAR","TAMALAMEQUE",1,0,NA,0,NA,0,1,NA,1,0
"7028",23001,2015,"CORDOBA","MONTERIA",1,0,NA,0,NA,0,1,NA,1,0
"7029",23068,2015,"CORDOBA","AYAPEL",1,0,NA,0,NA,0,1,NA,1,0
"7030",23079,2015,"CORDOBA","BUENAVISTA",1,0,NA,0,NA,0,1,NA,1,0
"7031",23090,2015,"CORDOBA","CANALETE",1,0,NA,0,NA,0,1,NA,1,0
"7032",23162,2015,"CORDOBA","CERETE",1,0,NA,0,NA,0,1,NA,1,0
"7033",23168,2015,"CORDOBA","CHIMA",0,0,NA,0,NA,0,0,NA,0,0
"7034",23182,2015,"CORDOBA","CHINU",1,0,NA,0,NA,0,1,NA,1,0
"7035",23189,2015,"CORDOBA","CIENAGA DE ORO",1,0,NA,0,NA,0,1,NA,1,0
"7036",23300,2015,"CORDOBA","COTORRA",0,0,NA,0,NA,0,0,NA,0,0
"7037",23350,2015,"CORDOBA","LA APARTADA",0,0,NA,0,NA,0,0,NA,0,0
"7038",23417,2015,"CORDOBA","LORICA",1,0,NA,0,NA,0,1,NA,1,0
"7039",23419,2015,"CORDOBA","LOS CORDOBAS",1,0,NA,0,NA,0,1,NA,1,0
"7040",23464,2015,"CORDOBA","MOMIL",1,0,NA,0,NA,0,1,NA,1,0
"7041",23466,2015,"CORDOBA","MONTELIBANO",1,0,NA,0,NA,0,1,NA,1,0
"7042",23500,2015,"CORDOBA","MOÑITOS",1,0,NA,0,NA,0,1,NA,1,0
"7043",23555,2015,"CORDOBA","PLANETA RICA",1,0,NA,0,NA,0,1,NA,1,0
"7044",23570,2015,"CORDOBA","PUEBLO NUEVO",1,0,NA,0,NA,0,1,NA,1,0
"7045",23574,2015,"CORDOBA","PUERTO ESCONDIDO",1,0,NA,0,NA,0,1,NA,1,0
"7046",23580,2015,"CORDOBA","PUERTO LIBERTADOR",1,0,NA,1,NA,0,1,NA,1,0
"7047",23586,2015,"CORDOBA","PURISIMA",0,0,NA,0,NA,0,0,NA,0,0
"7048",23660,2015,"CORDOBA","SAHAGUN",1,0,NA,0,NA,0,1,NA,1,0
"7049",23670,2015,"CORDOBA","SAN ANDRES D SOTAVEN",1,0,NA,0,NA,0,1,NA,1,0
"7050",23672,2015,"CORDOBA","SAN ANTERO",1,0,NA,0,NA,0,1,NA,1,0
"7051",23675,2015,"CORDOBA","SAN BERNARDO V.",1,0,NA,0,NA,0,1,NA,1,0
"7052",23678,2015,"CORDOBA","SAN CARLOS",0,0,NA,0,NA,0,0,NA,0,0
"7053",23682,2015,"CORDOBA","SAN JOSE DE URE",1,0,NA,0,NA,0,1,NA,1,0
"7054",23686,2015,"CORDOBA","SAN PELAYO",1,0,NA,0,NA,0,1,NA,1,0
"7055",23807,2015,"CORDOBA","TIERRALTA",1,0,NA,0,NA,0,1,NA,0,0
"7056",23815,2015,"CORDOBA","TUCHÍN",0,0,NA,0,NA,0,0,NA,0,0
"7057",23855,2015,"CORDOBA","VALENCIA",1,0,NA,0,NA,0,1,NA,1,0
"7058",25001,2015,"CUNDINAMARCA","AGUA DE DIOS",0,0,NA,0,NA,0,0,NA,0,0
"7059",25019,2015,"CUNDINAMARCA","ALBAN",0,0,NA,0,NA,0,0,NA,0,0
"7060",25035,2015,"CUNDINAMARCA","ANAPOIMA",0,0,NA,0,NA,0,0,NA,0,0
"7061",25040,2015,"CUNDINAMARCA","ANOLAIMA",0,0,NA,0,NA,0,0,NA,0,0
"7062",25053,2015,"CUNDINAMARCA","ARBELAEZ",0,0,NA,0,NA,0,0,NA,0,0
"7063",25086,2015,"CUNDINAMARCA","BELTRAN",0,0,NA,0,NA,0,0,NA,0,0
"7064",25095,2015,"CUNDINAMARCA","BITUIMA",0,0,NA,0,NA,0,0,NA,0,0
"7065",25099,2015,"CUNDINAMARCA","BOJACA",0,0,NA,0,NA,0,0,NA,0,0
"7066",25120,2015,"CUNDINAMARCA","CABRERA",0,0,NA,0,NA,0,0,NA,0,0
"7067",25123,2015,"CUNDINAMARCA","CACHIPAY",0,0,NA,0,NA,0,0,NA,0,0
"7068",25126,2015,"CUNDINAMARCA","CAJICA",0,0,NA,0,NA,0,0,NA,0,0
"7069",25148,2015,"CUNDINAMARCA","CAPARRAPI",0,0,NA,0,NA,0,0,NA,0,0
"7070",25151,2015,"CUNDINAMARCA","CAQUEZA",0,0,NA,0,NA,0,0,NA,0,0
"7071",25154,2015,"CUNDINAMARCA","CARMEN DE CARUPA",0,0,NA,0,NA,0,0,NA,0,0
"7072",25168,2015,"CUNDINAMARCA","CHAGUANI",0,0,NA,0,NA,0,0,NA,0,0
"7073",25175,2015,"CUNDINAMARCA","CHIA",0,0,NA,0,NA,0,0,NA,0,0
"7074",25178,2015,"CUNDINAMARCA","CHIPAQUE",0,0,NA,0,NA,0,0,NA,0,0
"7075",25181,2015,"CUNDINAMARCA","CHOACHI",0,0,NA,0,NA,0,0,NA,0,0
"7076",25183,2015,"CUNDINAMARCA","CHOCONTA",0,0,NA,0,NA,0,0,NA,0,0
